rank,trial,value,dataset.batch_size,model.activation,model.dropout,model.kernel_topology_names,optim.grad_clip,optim.lr,optim.patience,optim.use_scheduler,optim.weight_decay,duration_s
68,127,0.910256,32,gelu,0.330146,['kings'],9.40116,0.000121286,56,True,5.31862e-08,33.8
69,130,0.910256,32,gelu,0.139114,['star'],9.22502,8.32178e-05,66,True,9.04368e-08,35.2
70,137,0.910256,32,gelu,0.199818,['grid'],8.62624,0.00043348,86,True,3.6854e-08,36.7
71,146,0.910256,32,gelu,0.163636,['chain'],8.81797,0.000206194,81,True,2.4062e-07,33.2
72,159,0.910256,32,gelu,0.35623,['star'],9.98976,0.000716716,61,True,9.93674e-08,27.3
73,160,0.910256,32,gelu,0.288598,['kings'],3.15463,0.000346826,76,True,1.90428e-05,30.3
74,164,0.910256,32,gelu,0.211463,['star'],9.47745,9.86129e-05,66,True,7.84643e-07,33.1
75,165,0.910256,32,gelu,0.639304,['star'],9.27508,0.000202086,71,True,1.43565e-07,29.9
76,175,0.910256,32,gelu,0.241994,['star'],8.91411,0.000382056,86,True,9.03187e-08,34.9
77,185,0.910256,32,gelu,0.181962,['star'],8.34377,9.54496e-05,86,True,5.42214e-08,34.1
78,187,0.910256,32,relu,0.200008,['star'],7.76427,0.000131784,66,True,1.75387e-07,34.3
79,196,0.910256,32,gelu,0.61911,['star'],8.73591,0.000191126,61,True,2.17999e-07,33.2
80,13,0.897436,16,gelu,0.169088,['kings'],0.0188213,0.000273521,46,True,9.05591e-07,21.4
81,14,0.897436,16,gelu,0.571989,['grid'],2.67859,0.000218255,41,True,5.16002e-07,41.1
82,15,0.897436,16,gelu,0.338762,['kings'],3.88271,0.000120694,41,True,1.18711e-06,28.8
83,19,0.897436,64,gelu,0.242291,['star'],1.91971,7.77689e-05,71,True,1.37363e-05,24.3
84,24,0.897436,16,gelu,0.61836,['kings'],0.904238,0.000934814,31,True,2.4308e-06,22.6
85,28,0.897436,64,gelu,0.625513,['horizontal'],5.28616,0.00177108,36,True,7.17113e-05,15.8
86,31,0.897436,32,gelu,0.58286,['cross'],5.8136,0.000667527,96,True,4.98648e-06,30.6
87,44,0.897436,32,gelu,0.327484,['star'],8.20664,6.68642e-05,81,True,2.51912e-08,33.8
88,52,0.897436,32,gelu,0.3593,['star'],8.59156,6.33227e-05,81,True,1.30204e-07,35.1
89,56,0.897436,32,gelu,0.340071,['star'],6.4227,0.00259672,71,True,3.70769e-08,26.4
90,57,0.897436,32,relu,0.295026,['cross'],8.22258,0.000137205,96,False,1.98568e-08,30.4
91,64,0.897436,32,gelu,0.272143,['star'],9.96333,9.33358e-05,66,True,7.83808e-08,35.2
92,74,0.897436,32,gelu,0.166392,['star'],8.80472,0.000293979,51,True,4.769e-08,25.1
93,78,0.897436,64,gelu,0.416105,['horizontal'],7.20506,0.000176515,46,True,3.66947e-07,23.7
94,79,0.897436,32,gelu,0.458148,['star'],9.75604,0.000126696,71,True,6.23102e-08,29.7
95,85,0.897436,32,gelu,0.230218,['grid'],7.49999,0.00106286,51,True,1.46658e-06,22.0
96,88,0.897436,32,gelu,0.30379,['cross'],7.02913,0.000194584,81,True,1.14884e-07,34.5
97,89,0.897436,32,gelu,0.10925,['star'],8.46553,6.70384e-05,56,True,1.51929e-08,35.7
98,95,0.897436,32,gelu,0.182348,['star'],7.85866,8.43909e-05,61,True,6.00267e-08,34.0
99,99,0.897436,32,gelu,0.265702,['star'],4.88615,4.93417e-05,66,True,1.40338e-07,34.4
100,102,0.897436,32,gelu,0.155176,['star'],9.4521,0.000520142,56,True,4.31719e-07,26.0
101,110,0.897436,32,gelu,0.360417,['kings'],9.56692,0.000262018,51,True,2.31119e-08,28.4
102,112,0.897436,32,gelu,0.171374,['star'],9.77862,7.3096e-05,66,True,6.47438e-07,33.9
103,115,0.897436,32,gelu,0.239816,['chain'],5.58065,0.000826862,76,True,3.79799e-07,32.5
104,122,0.897436,32,gelu,0.246864,['star'],7.93258,9.22957e-05,66,True,1.99091e-07,34.9
105,123,0.897436,32,gelu,0.189977,['star'],0.364589,0.000397889,66,True,1.48171e-07,27.2
106,125,0.897436,32,gelu,0.202843,['star'],7.71603,0.000316423,61,True,6.76264e-07,29.8
107,126,0.897436,32,gelu,0.293628,['star'],8.24059,5.73829e-05,81,True,1.5974e-07,34.8
108,128,0.897436,16,gelu,0.655758,['star'],8.78133,0.000640775,76,True,1.09919e-05,47.0
109,129,0.897436,32,gelu,0.0937882,['cross'],9.69978,0.000207464,41,True,2.18092e-07,22.4
110,132,0.897436,32,gelu,0.366749,['star'],9.02356,0.000272316,86,True,2.81833e-07,36.5
111,138,0.897436,64,gelu,0.263683,['star'],8.07436,7.48846e-05,61,True,2.45817e-07,28.8
112,144,0.897436,32,gelu,0.191956,['kings'],9.67295,0.000315997,66,True,8.47593e-06,29.0
113,145,0.897436,32,gelu,0.333962,['star'],8.34923,9.37285e-05,61,True,1.16482e-07,36.2
114,148,0.897436,32,gelu,0.295652,['cross'],8.53133,0.000488305,71,True,3.55302e-07,27.9
115,153,0.897436,32,gelu,0.249773,['star'],9.04279,8.40375e-05,36,True,3.77389e-06,36.4
116,156,0.897436,32,gelu,0.339131,['star'],9.77727,0.000959792,26,True,1.79918e-07,14.0
117,158,0.897436,16,relu,0.256219,['star'],8.43232,4.70949e-05,56,False,6.44568e-08,46.4
118,166,0.897436,32,gelu,0.327596,['star'],8.99554,7.1161e-05,71,True,1.38387e-05,33.8
119,167,0.897436,64,gelu,0.227086,['cross'],1.49978,0.000255617,61,True,2.48839e-07,25.4
120,168,0.897436,32,gelu,0.148637,['horizontal'],8.36682,0.000165591,41,True,2.9517e-07,22.9
121,170,0.897436,32,gelu,0.318579,['grid'],7.91099,0.00154574,56,True,4.53643e-06,26.6
122,177,0.897436,32,gelu,0.272835,['star'],8.54445,8.58267e-05,61,True,3.53704e-07,30.9
123,182,0.897436,32,gelu,0.498132,['star'],8.51213,0.000116371,71,True,8.9857e-08,37.0
124,184,0.897436,32,gelu,0.261305,['kings'],8.666,0.000156799,71,True,1.35032e-07,32.2
125,188,0.897436,32,gelu,0.227072,['cross'],9.41964,0.000220891,51,True,5.87257e-06,30.8
126,193,0.897436,32,gelu,0.361881,['star'],8.16144,8.25889e-05,86,True,3.19004e-07,34.7
127,194,0.897436,32,gelu,0.554697,['star'],9.08947,0.000114616,81,True,1.42261e-07,36.1
128,197,0.897436,32,gelu,0.338105,['star'],9.31511,0.000102467,81,True,1.10559e-07,33.8
129,198,0.897436,64,gelu,0.216555,['star'],8.35416,0.000263789,66,True,7.86267e-08,28.0
130,17,0.884615,16,gelu,0.567497,['ring'],5.03007,0.000280103,46,True,8.01045e-07,28.6
131,20,0.884615,16,gelu,0.376399,['cross'],3.58666,0.00076608,81,True,0.000197912,40.4
132,21,0.884615,16,gelu,0.536266,['grid'],2.75708,0.000226604,51,True,4.63238e-07,41.4
133,25,0.884615,16,gelu,0.527285,['kings'],2.05346,4.58383e-05,61,True,3.19371e-07,41.6
134,41,0.884615,32,gelu,0.397747,['star'],5.2701,0.00164393,91,True,5.19161e-08,32.1
135,55,0.884615,32,gelu,0.39213,['ring'],7.22107,0.000447179,86,True,8.89739e-08,32.8
136,63,0.884615,32,gelu,0.315984,['star'],9.03219,5.15657e-05,81,True,4.29823e-08,35.3
137,67,0.884615,32,gelu,0.361968,['vertical'],8.95262,0.000257612,46,True,1.1381e-08,24.4
138,68,0.884615,32,gelu,0.332867,['cross'],6.47107,0.000144094,71,True,3.77231e-06,34.3
139,75,0.884615,32,gelu,0.216511,['kings'],5.7497,0.00257496,36,True,1.08718e-07,15.2
140,77,0.884615,16,gelu,0.375375,['cross'],7.64709,4.52599e-05,56,True,2.65333e-06,40.0
141,80,0.884615,32,relu,0.315457,['kings'],8.05643,6.50139e-05,86,False,7.53821e-06,29.1
142,106,0.884615,16,gelu,0.185958,['horizontal'],9.87928,0.00334383,61,True,2.25676e-07,35.7
143,107,0.884615,32,gelu,0.678214,['grid'],8.13788,0.000454238,81,True,1.50274e-08,34.6
144,116,0.884615,16,relu,0.346395,['star'],8.76232,0.000225409,91,False,7.30373e-08,45.1
145,119,0.884615,32,gelu,0.157645,['star'],8.953,0.00112101,66,True,2.99503e-07,27.2
146,186,0.884615,32,gelu,0.595467,['vertical'],9.02835,0.00205766,76,False,9.97417e-06,35.8
147,195,0.884615,32,gelu,0.321396,['ring'],8.58308,0.000137315,91,True,4.23473e-07,36.5
148,11,0.871795,16,gelu,0.180119,['kings'],0.13147,0.00078523,96,True,3.06041e-05,40.9
149,12,0.871795,16,gelu,0.289596,['kings'],1.36405,0.00300552,66,True,1.65359e-06,30.2
150,48,0.871795,32,gelu,0.276757,['chain'],7.49045,3.12032e-05,81,True,1.37818e-07,33.7
151,53,0.871795,32,gelu,0.256991,['star'],9.29254,2.13322e-05,76,True,9.64855e-08,34.8
152,72,0.871795,32,gelu,0.598143,['star'],8.46931,8.64922e-05,56,True,2.60402e-08,29.4
153,92,0.871795,32,gelu,0.179497,['star'],8.04179,3.44293e-05,61,True,1.9018e-07,34.4
154,96,0.871795,32,gelu,0.117382,['ring'],8.68594,0.000420946,76,True,6.10917e-07,31.1
155,134,0.871795,32,gelu,0.227351,['star'],8.91628,3.74347e-05,81,True,4.11412e-07,33.9
156,135,0.871795,32,gelu,0.172108,['horizontal'],9.4811,0.000104368,91,True,1.66061e-07,33.9
157,136,0.871795,32,relu,0.32514,['star'],6.09169,0.000174828,96,False,1.23967e-07,34.7
158,139,0.871795,32,gelu,0.308715,['star'],6.65581,2.46165e-05,71,True,7.69749e-08,34.0
159,149,0.871795,32,gelu,0.225708,['vertical'],9.55913,5.95512e-05,61,True,1.39556e-08,29.7
160,172,0.871795,32,gelu,0.69515,['star'],8.26083,0.000152649,61,True,1.10113e-07,31.0
161,34,0.858974,32,relu,0.644761,['chain'],6.83537,4.13783e-05,76,False,8.61889e-06,28.6
162,50,0.858974,32,gelu,0.194,['vertical'],8.02999,0.000162744,66,True,3.30535e-08,32.5
163,59,0.858974,32,gelu,0.26225,['kings'],7.90898,0.00139829,86,True,4.7862e-07,33.9
164,65,0.858974,32,gelu,0.217555,['chain'],8.35659,0.000597867,51,True,1.99507e-08,23.0
165,90,0.858974,16,gelu,0.251333,['vertical'],9.37832,0.000764741,11,True,2.08693e-08,8.7
166,118,0.858974,64,gelu,0.260738,['vertical'],2.29925,0.000120652,46,True,1.88707e-07,29.3
167,140,0.858974,16,gelu,0.380171,['star'],9.04911,0.000234694,31,True,5.02159e-07,26.6
168,180,0.858974,32,gelu,0.665012,['chain'],8.88083,6.58511e-05,76,True,6.85212e-08,34.4
169,189,0.858974,16,gelu,0.296727,['star'],5.32825,0.000519114,71,True,2.65468e-07,34.9
170,0,0.846154,16,gelu,0.127277,['horizontal'],0.205845,2.66524e-05,96,True,3.47027e-05,39.0
171,9,0.846154,16,gelu,0.237321,['vertical'],0.931028,1.04343e-05,86,True,1.61905e-07,39.8
172,10,0.846154,16,relu,0.0109164,['star'],2.49625,0.00206066,61,True,9.94434e-05,27.3
173,36,0.846154,32,relu,0.662688,['cross'],6.88199,9.9452e-05,56,True,1.50864e-06,30.2
174,86,0.833333,16,gelu,0.272041,['star'],8.68956,0.000343762,61,True,7.94316e-08,34.5
175,176,0.833333,16,gelu,0.21487,['star'],9.61624,0.000256365,56,True,2.04288e-08,31.9
176,23,0.820513,16,gelu,0.620925,['grid'],1.04237,0.00398812,31,True,3.00385e-06,14.6
177,66,0.820513,64,gelu,0.393925,['kings'],9.29098,3.15393e-05,41,True,6.5118e-08,27.5
178,69,0.820513,32,relu,0.283434,['star'],9.58615,0.00119089,66,False,1.78143e-05,28.5
179,1,0.807692,32,relu,0.675942,['chain'],6.07545,2.37768e-05,16,False,1.70707e-08,27.0
180,35,0.794872,32,gelu,0.49204,['vertical'],8.63016,2.07097e-05,71,True,4.03736e-05,29.5
181,46,0.782051,32,relu,0.299554,['star'],9.62509,1.2001e-05,76,True,1.12563e-08,33.0
182,2,0.743590,64,relu,0.41853,['cross'],9.69585,1.30523e-05,76,True,8.39986e-08,22.7
183,26,0.743590,16,relu,0.371459,['grid'],0.71053,2.90575e-06,51,False,1.94327e-05,40.9
184,30,0.743590,16,gelu,0.510141,['ring'],4.45777,0.00432506,1,True,1.32212e-05,1.8
185,70,0.743590,16,gelu,0.67547,['ring'],7.81377,1.5562e-05,76,True,5.88587e-06,43.9
186,18,0.730769,16,relu,0.100235,['grid'],0.00401241,1.13632e-06,31,False,6.24338e-08,40.6
187,47,0.730769,32,gelu,0.239377,['star'],9.97088,3.59246e-06,71,True,3.02093e-08,33.5
188,58,0.730769,64,gelu,0.142281,['star'],8.82344,5.95616e-06,56,True,2.14968e-07,29.1
189,169,0.730769,32,gelu,0.171572,['star'],8.77864,7.71107e-06,81,True,4.53675e-08,36.3
190,157,0.717949,32,gelu,0.195656,['ring'],8.61759,1.60508e-06,66,True,0.000503194,32.2
191,93,0.641026,32,gelu,0.292633,['star'],3.56021,8.14926e-07,56,True,3.45019e-07,34.2
192,16,0.538462,64,gelu,0.0410136,['kings'],1.62618,5.58214e-07,56,True,6.73029e-06,13.8
193,133,0.538462,32,gelu,0.352091,['star'],9.12741,3.23939e-07,86,True,5.1011e-06,30.4
194,5,0.487179,32,relu,0.443383,['ring'],2.89751,2.01332e-07,16,True,2.42605e-08,5.8
195,8,0.487179,32,gelu,0.451621,['chain'],6.77564,1.70756e-08,1,True,9.00461e-06,1.8
196,7,0.410256,16,gelu,0.689955,['kings'],9.08266,1.96506e-08,21,False,2.47305e-07,9.5
197,3,0.333333,32,gelu,0.4948,['vertical'],7.72245,2.65988e-08,16,False,0.000859874,5.5
198,6,0.320513,64,gelu,0.660037,['horizontal'],4.17411,1.09552e-08,21,False,3.57879e-06,6.0
199,37,0.320513,64,gelu,0.47154,['horizontal'],3.21361,9.59873e-08,26,False,0.000453337,6.8
200,97,0.282051,64,gelu,0.641161,['star'],8.38311,4.53423e-08,91,False,2.95476e-08,26.4
