rank,trial,value,dataset.batch_size,model.activation,model.dropout,model.kernel_topology_names,optim.grad_clip,optim.lr,optim.patience,optim.use_scheduler,optim.weight_decay,duration_s
97,134,0.923077,16,gelu,0.538318,['vertical'],4.90945,0.000845898,81,True,2.19426e-07,49.9
98,139,0.923077,16,relu,0.522949,['vertical'],4.17793,0.000496479,66,True,6.20695e-07,49.2
99,143,0.923077,16,relu,0.495448,['vertical'],3.68105,0.00161044,76,True,4.33475e-07,49.6
100,146,0.923077,16,relu,0.500695,['vertical'],4.32294,0.00138903,76,True,8.33112e-07,49.7
101,150,0.923077,16,relu,0.511144,['vertical'],3.79594,0.00208405,81,True,3.07091e-07,50.1
102,165,0.923077,64,relu,0.526286,['vertical'],4.3632,0.00123698,66,True,1.20989e-06,36.4
103,171,0.923077,64,relu,0.517705,['vertical'],4.38182,0.00152902,71,True,6.13803e-07,36.7
104,174,0.923077,64,relu,0.502699,['vertical'],4.78476,0.000607352,71,True,8.37258e-07,36.7
105,175,0.923077,64,relu,0.530571,['vertical'],3.62148,0.00190511,71,True,9.81678e-07,36.5
106,176,0.923077,64,relu,0.562053,['vertical'],4.46966,0.000929944,76,True,1.88796e-06,35.8
107,177,0.923077,64,relu,0.54604,['vertical'],4.16599,0.000701174,71,True,7.46317e-07,36.4
108,186,0.923077,64,relu,0.547437,['vertical'],4.35838,0.000613014,71,True,8.98286e-07,36.4
109,193,0.923077,64,relu,0.540045,['vertical'],4.13516,0.000471509,71,True,3.77747e-06,36.0
110,12,0.910256,16,relu,0.265322,['star'],3.45694,0.00323109,51,True,3.96642e-05,40.9
111,14,0.910256,16,gelu,0.562276,['kings'],4.94594,0.000234273,41,True,5.16002e-07,49.0
112,16,0.910256,64,gelu,0.573834,['kings'],4.89163,0.000320751,71,True,2.65203e-06,36.9
113,60,0.910256,64,gelu,0.235802,['chain'],1.15658,0.00132375,86,False,7.25956e-07,37.5
114,79,0.910256,16,gelu,0.383627,['ring'],2.02476,0.000378084,76,True,2.00744e-06,46.7
115,86,0.910256,16,gelu,0.591249,['ring'],0.449177,6.07401e-05,91,False,6.16382e-05,49.3
116,100,0.910256,16,gelu,0.616965,['ring'],5.18487,0.000444217,76,False,7.77586e-07,50.5
117,101,0.910256,16,gelu,0.272741,['ring'],0.557267,0.000217496,91,False,1.02844e-06,50.7
118,103,0.910256,16,gelu,0.277604,['ring'],1.12688,0.000163923,91,False,1.36327e-06,50.4
119,105,0.910256,16,gelu,0.252997,['horizontal'],0.00587307,0.000114118,86,False,1.97264e-07,53.4
120,109,0.910256,16,gelu,0.194638,['chain'],1.22454,7.93867e-05,96,False,3.2598e-07,50.6
121,112,0.910256,16,gelu,0.396732,['ring'],1.67674,0.000472193,11,False,1.57945e-07,14.6
122,117,0.910256,16,gelu,0.609013,['ring'],3.21821,0.00266589,16,True,3.29036e-07,34.5
123,124,0.910256,16,gelu,0.605448,['ring'],1.308,0.000975548,21,False,7.60988e-08,31.2
124,130,0.910256,16,gelu,0.578365,['horizontal'],1.965,0.000131805,91,False,4.14194e-07,50.2
125,145,0.910256,16,relu,0.462414,['vertical'],2.97287,0.00263647,71,True,5.35622e-07,50.2
126,152,0.910256,16,relu,0.552847,['vertical'],4.58472,0.00104393,71,True,1.03941e-06,49.8
127,153,0.910256,16,relu,0.541212,['vertical'],4.0533,0.00124173,76,True,6.79269e-07,50.7
128,154,0.910256,16,relu,0.566861,['vertical'],3.04593,0.000767172,76,True,4.09501e-07,50.4
129,158,0.910256,16,relu,0.470289,['vertical'],3.36893,0.00163857,41,True,2.22115e-06,41.4
130,168,0.910256,64,relu,0.536006,['vertical'],3.82438,0.00223086,66,True,6.64307e-07,36.2
131,22,0.897436,16,relu,0.221785,['grid'],0.909398,7.99526e-05,31,True,1.50473e-06,49.7
132,25,0.897436,16,relu,0.123334,['ring'],2.23045,0.00146894,31,True,1.19476e-05,23.5
133,46,0.897436,32,gelu,0.656036,['chain'],1.13014,0.000514741,66,False,4.20085e-06,40.7
134,47,0.897436,16,gelu,0.548452,['ring'],9.97088,5.44641e-05,76,False,0.000977414,49.8
135,62,0.897436,16,gelu,0.578836,['ring'],2.56033,0.000189365,6,False,9.51136e-07,25.9
136,75,0.897436,16,gelu,0.568818,['cross'],0.23852,0.00409408,91,False,1.26574e-07,49.8
137,76,0.897436,64,gelu,0.330767,['ring'],0.310559,0.00192558,96,False,1.30498e-06,36.7
138,83,0.897436,16,gelu,0.433577,['ring'],3.54293,0.000462643,91,False,3.6812e-07,49.8
139,89,0.897436,64,gelu,0.499748,['vertical'],1.56219,9.28138e-05,86,False,2.06767e-07,36.8
140,107,0.897436,16,gelu,0.304092,['ring'],0.543101,0.000257186,6,True,6.20984e-07,16.3
141,108,0.897436,64,gelu,0.569627,['star'],4.22054,0.00125255,91,False,2.50115e-07,37.0
142,120,0.897436,16,gelu,0.042664,['ring'],1.15838,9.9145e-05,51,False,1.12355e-06,47.1
143,184,0.897436,64,relu,0.575435,['vertical'],4.03198,0.00229954,71,True,6.12066e-07,36.8
144,198,0.897436,64,relu,0.539903,['vertical'],4.29865,0.00326484,76,True,2.03392e-06,37.2
145,199,0.897436,64,relu,0.507862,['vertical'],3.46634,0.00040044,56,True,4.58236e-06,36.7
146,10,0.884615,16,relu,0.0109164,['star'],2.49625,0.00206066,61,True,9.94434e-05,32.9
147,42,0.884615,16,gelu,0.635086,['ring'],0.462934,5.90064e-05,81,False,3.06524e-07,49.5
148,50,0.884615,16,gelu,0.392697,['star'],0.658369,0.000233827,46,False,2.25427e-07,39.3
149,55,0.884615,16,relu,0.554746,['cross'],0.218862,7.00605e-05,56,False,6.30009e-06,49.7
150,81,0.884615,16,gelu,0.656084,['ring'],0.635409,7.4024e-05,86,False,8.63809e-07,50.8
151,87,0.884615,16,relu,0.311256,['chain'],2.95897,0.000227548,56,False,7.48608e-08,49.3
152,93,0.884615,16,gelu,0.667975,['ring'],2.12674,6.55902e-05,91,False,5.69594e-07,50.4
153,97,0.884615,16,relu,0.413881,['cross'],2.23258,0.000624634,36,False,4.46648e-08,36.8
154,115,0.884615,16,gelu,0.34266,['ring'],1.85131,0.000115859,1,False,6.64704e-07,11.4
155,118,0.884615,16,gelu,0.445712,['kings'],0.738664,3.70389e-05,86,False,9.33569e-08,50.8
156,125,0.884615,16,gelu,0.432461,['cross'],0.817096,6.42082e-05,21,False,5.31143e-08,49.4
157,128,0.884615,16,gelu,0.62164,['ring'],0.20412,9.37551e-05,86,True,2.77136e-07,50.9
158,157,0.884615,16,relu,0.513922,['vertical'],5.53016,0.00293545,81,True,8.36772e-07,53.8
159,0,0.871795,16,gelu,0.127277,['horizontal'],0.205845,2.66524e-05,96,True,3.47027e-05,50.8
160,80,0.871795,16,gelu,0.542526,['star'],6.10958,0.000229402,61,False,3.04453e-07,50.9
161,17,0.858974,16,relu,0.174494,['kings'],5.827,0.000607371,36,True,1.33883e-05,25.6
162,19,0.858974,64,gelu,0.568551,['grid'],1.6421,7.77689e-05,71,True,4.37993e-06,37.7
163,28,0.858974,64,gelu,0.506418,['ring'],3.54224,3.7836e-05,86,False,4.1446e-08,37.2
164,32,0.858974,16,gelu,0.613968,['ring'],0.273792,2.9693e-05,91,False,1.30899e-08,49.4
165,34,0.858974,16,gelu,0.461603,['ring'],1.78787,1.65386e-05,96,False,1.45546e-07,49.7
166,35,0.858974,32,gelu,0.618008,['ring'],6.62311,4.20778e-05,81,False,5.72887e-08,41.3
167,48,0.858974,16,gelu,0.486533,['vertical'],2.41912,2.68897e-05,81,False,6.41678e-07,50.7
168,57,0.858974,16,relu,0.648362,['ring'],1.3085,4.30568e-05,66,False,3.92754e-07,49.2
169,65,0.858974,16,relu,0.633147,['ring'],1.84364,8.0586e-05,16,True,1.15008e-07,50.4
170,69,0.858974,16,relu,0.58654,['ring'],2.35935,4.93096e-05,86,False,3.39544e-08,51.7
171,82,0.858974,16,gelu,0.613465,['ring'],1.07276,3.32999e-05,81,False,1.63482e-07,50.8
172,90,0.858974,16,gelu,0.694376,['ring'],1.06239,4.31016e-05,81,False,1.1636e-07,50.3
173,106,0.858974,16,relu,0.643869,['ring'],0.913701,5.23925e-05,81,False,3.13162e-06,50.8
174,121,0.858974,16,gelu,0.651812,['ring'],0.973311,0.000176797,1,False,1.80973e-07,11.5
175,59,0.846154,16,relu,0.0815901,['star'],6.75051,0.000810112,71,True,1.25092e-06,41.3
176,61,0.846154,16,gelu,0.584453,['ring'],1.7467,0.000131074,1,False,4.61694e-07,12.4
177,70,0.846154,16,gelu,0.193363,['kings'],1.39709,1.95403e-05,36,True,6.73293e-08,48.9
178,11,0.833333,16,relu,0.014018,['star'],2.14177,0.00468237,61,True,0.000223328,34.2
179,68,0.833333,16,gelu,0.477734,['ring'],4.00816,1.09151e-05,96,False,3.81944e-05,50.3
180,39,0.820513,16,gelu,0.65965,['ring'],2.88309,1.82905e-05,76,False,8.67913e-08,50.8
181,66,0.820513,32,gelu,0.675209,['grid'],0.418466,2.74638e-05,26,False,2.83277e-07,41.4
182,9,0.794872,16,gelu,0.237321,['vertical'],0.931028,1.04343e-05,86,True,1.61905e-07,49.7
183,45,0.794872,16,gelu,0.534006,['horizontal'],8.53369,9.87519e-06,86,False,1.77005e-06,48.1
184,1,0.782051,32,relu,0.675942,['chain'],6.07545,2.37768e-05,16,False,1.70707e-08,39.1
185,27,0.782051,16,gelu,0.370179,['ring'],5.58517,4.27747e-06,81,False,9.07942e-08,50.1
186,38,0.743590,32,gelu,0.466809,['cross'],2.09141,5.55729e-06,96,False,5.4366e-07,40.6
187,2,0.730769,64,relu,0.41853,['cross'],9.69585,1.30523e-05,76,True,8.39986e-08,35.2
188,5,0.730769,32,relu,0.443383,['ring'],2.89751,2.01332e-07,16,True,2.42605e-08,40.7
189,18,0.730769,16,relu,0.332088,['kings'],0.00360143,1.13632e-06,56,False,9.10448e-07,50.1
190,20,0.730769,16,relu,0.395674,['cross'],3.88652,2.18844e-06,96,True,5.44887e-08,49.3
191,37,0.730769,64,gelu,0.526623,['chain'],4.4854,4.59818e-07,91,False,2.45133e-08,36.0
192,43,0.730769,16,gelu,0.696239,['ring'],0.0537397,7.20649e-08,91,False,1.78318e-07,49.9
193,96,0.730769,32,gelu,0.463509,['ring'],0.44662,1.57814e-06,91,False,2.85389e-07,41.6
194,116,0.730769,16,relu,0.627916,['vertical'],0.359623,4.80429e-08,11,False,2.40072e-07,25.2
195,126,0.730769,16,relu,0.481007,['ring'],0.326312,4.22147e-07,46,False,5.31541e-07,49.9
196,196,0.730769,64,relu,0.570748,['vertical'],3.98736,3.73279e-06,71,True,5.70308e-07,36.8
197,6,0.717949,64,gelu,0.660037,['horizontal'],4.17411,1.09552e-08,21,False,3.57879e-06,21.1
198,7,0.717949,16,gelu,0.689955,['kings'],9.08266,1.96506e-08,21,False,2.47305e-07,29.5
199,8,0.717949,32,gelu,0.451621,['chain'],6.77564,1.70756e-08,1,True,9.00461e-06,3.5
200,3,0.679487,32,gelu,0.4948,['vertical'],7.72245,2.65988e-08,16,False,0.000859874,20.7
