rank,trial,value,dataset.batch_size,model.activation,model.dropout,optim.grad_clip,optim.lr,optim.patience,optim.use_scheduler,optim.weight_decay,duration_s
26,69,0.871795,32,gelu,0.504658,3.09014,5.65355e-06,95,False,0.000102028,42.0
27,70,0.871795,64,gelu,0.583265,5.31291,2.75872e-05,80,True,2.20104e-06,37.3
28,73,0.871795,64,gelu,0.295966,4.34214,3.67338e-05,15,True,0.000166143,37.3
29,76,0.871795,64,relu,0.213003,0.00225344,2.54865e-05,50,True,3.17402e-05,37.6
30,78,0.871795,64,gelu,0.26878,0.451057,1.57622e-05,25,False,4.13864e-07,38.3
31,86,0.871795,64,gelu,0.401955,4.78358,3.22934e-05,20,True,0.000268849,37.8
32,88,0.871795,64,gelu,0.433201,3.27927,1.86425e-05,15,True,0.000138446,37.6
33,95,0.871795,64,gelu,0.374145,4.33361,1.61649e-05,15,True,7.70538e-05,38.2
34,97,0.871795,64,gelu,0.435218,4.81653,2.15093e-05,10,True,0.000773554,38.4
35,98,0.871795,64,gelu,0.406228,3.63878,3.20263e-05,10,True,0.000225411,35.7
36,4,0.858974,64,relu,0.41853,9.69585,1.30523e-05,80,True,8.39986e-08,36.2
37,11,0.858974,64,gelu,0.204567,9.67536,3.73759e-05,95,False,1.80876e-06,36.2
38,15,0.858974,64,gelu,0.18534,0.339074,0.00478868,85,False,8.40246e-07,34.2
39,17,0.858974,64,gelu,0.508875,1.21703,0.00125609,90,False,1.44769e-05,36.6
40,23,0.858974,64,gelu,0.477069,2.67197,4.49144e-05,20,True,3.63858e-06,37.5
41,34,0.858974,64,gelu,0.404393,2.09603,0.000103133,30,True,2.45467e-05,28.4
42,36,0.858974,64,gelu,0.317291,4.54625,0.00036861,30,False,1.63862e-07,18.6
43,37,0.858974,16,relu,0.452019,3.50555,2.83993e-05,60,True,1.54783e-06,51.3
44,39,0.858974,64,relu,0.511975,2.88861,0.00132814,20,True,7.49066e-05,14.2
45,49,0.858974,64,gelu,0.525053,1.57551,5.80145e-05,20,True,9.52453e-07,37.6
46,52,0.858974,64,gelu,0.269206,0.112547,0.00481253,50,True,2.91442e-06,22.9
47,54,0.858974,64,gelu,0.357351,3.31107,0.000307569,40,True,4.42216e-06,19.8
48,59,0.858974,64,gelu,0.565271,4.97255,0.00254268,30,True,6.22253e-05,14.5
49,67,0.858974,64,gelu,0.422118,4.59951,4.85251e-05,20,True,0.000928267,37.5
50,75,0.858974,64,gelu,0.175101,5.13735,7.06709e-05,40,True,9.36927e-06,31.0
51,85,0.858974,64,gelu,0.379747,4.02314,4.61604e-05,15,True,0.000260864,27.0
52,90,0.858974,32,relu,0.393339,3.55494,2.38527e-05,15,False,0.000655404,29.7
53,91,0.858974,64,gelu,0.316344,4.12993,6.97468e-05,20,True,0.000199213,24.5
54,94,0.858974,64,gelu,0.420281,5.1142,4.12128e-05,20,True,0.000326038,37.8
55,13,0.846154,64,gelu,0.63951,4.73179,9.90614e-05,100,False,4.07492e-06,36.8
56,19,0.846154,16,gelu,0.140388,5.93381,7.40587e-06,60,True,4.79572e-05,50.1
57,28,0.846154,16,gelu,0.479881,6.39978,3.46879e-05,50,False,1.00302e-08,46.0
58,42,0.846154,64,gelu,0.5636,7.6762,1.52117e-05,15,True,9.78196e-06,37.7
59,43,0.846154,64,gelu,0.405661,5.536,0.000135131,25,True,2.64783e-06,23.1
60,50,0.846154,64,gelu,0.605639,6.01953,8.14266e-06,35,False,1.30667e-05,37.5
61,53,0.846154,64,gelu,0.236036,5.27321,0.00105413,10,True,8.11861e-06,7.7
62,56,0.846154,16,gelu,0.197394,1.52492,3.71399e-05,90,True,1.11238e-05,51.0
63,58,0.846154,64,gelu,0.493778,6.86175,0.000608294,20,True,3.2871e-05,15.4
64,71,0.846154,64,gelu,0.31988,3.76242,1.06537e-05,45,True,6.18169e-06,37.7
65,92,0.846154,64,gelu,0.4634,4.68444,1.18685e-05,10,True,0.000127769,37.9
66,1,0.833333,64,gelu,0.302362,1.81825,0.00055471,25,False,1.15264e-07,12.8
67,5,0.833333,16,relu,0.098647,8.28738,1.64082e-06,40,False,2.27376e-07,49.8
68,10,0.833333,64,gelu,0.635365,0.0754732,0.000268813,10,False,5.11717e-06,12.4
69,18,0.833333,32,gelu,0.554034,3.33168,7.2523e-05,45,False,1.10497e-06,42.1
70,20,0.833333,64,gelu,0.683052,4.29028,0.000164103,25,False,0.000515061,37.6
71,65,0.833333,64,gelu,0.449552,4.84666,9.83476e-06,45,True,0.000158955,37.1
72,68,0.833333,16,gelu,0.471146,2.53844,0.00010254,25,True,0.000327313,21.8
73,79,0.833333,16,gelu,0.613026,5.429,0.00013867,30,True,6.76959e-07,37.3
74,89,0.833333,64,gelu,0.343746,4.49071,8.27697e-06,25,True,8.99992e-05,37.6
75,44,0.807692,64,gelu,0.628542,7.07464,1.34519e-05,10,True,4.81457e-06,37.2
76,77,0.807692,64,gelu,0.353775,1.84915,6.67509e-06,55,True,1.85802e-05,38.5
77,35,0.794872,64,relu,0.480407,6.29484,8.85336e-06,15,True,0.000106129,37.7
78,80,0.782051,64,gelu,0.657782,0.8859,1.12476e-05,20,True,3.7883e-06,38.6
79,57,0.769231,32,gelu,0.158728,4.1747,1.71573e-06,25,False,1.8333e-05,41.8
80,93,0.769231,64,gelu,0.360429,3.8764,6.16364e-06,65,True,0.000370472,38.2
81,74,0.743590,64,gelu,0.231529,5.79925,3.9197e-07,10,True,5.83243e-05,38.1
82,0,0.730769,64,relu,0.0406585,7.31994,1.36299e-06,65,True,0.000566985,38.6
83,2,0.730769,32,relu,0.425281,1.99674,3.9731e-06,55,True,8.43101e-05,40.9
84,3,0.730769,16,relu,0.024072,6.84233,5.44484e-07,50,False,3.07865e-08,49.6
85,7,0.730769,32,gelu,0.083716,7.29606,5.91942e-07,70,True,4.22587e-07,41.5
86,9,0.730769,32,relu,0.443383,2.89751,2.01332e-07,25,True,2.42605e-08,41.3
87,24,0.730769,64,gelu,0.375475,5.92667,4.78868e-06,30,True,6.36937e-07,37.8
88,25,0.730769,64,gelu,0.60163,8.70209,2.13805e-06,15,True,2.60404e-06,38.0
89,29,0.730769,32,relu,0.589496,8.44498,9.62245e-07,65,True,1.71925e-06,41.6
90,32,0.730769,64,gelu,0.690209,5.02567,6.96974e-06,10,True,8.17511e-06,37.4
91,33,0.730769,64,gelu,0.581255,5.32035,2.71312e-06,20,True,3.11271e-07,37.5
92,40,0.730769,16,gelu,0.634822,2.26673,4.89776e-06,10,True,5.69684e-07,46.8
93,45,0.730769,64,gelu,0.0712089,4.57641,3.14727e-06,25,True,0.000207581,38.2
94,48,0.730769,64,gelu,0.44681,9.1004,1.01437e-06,15,False,4.67776e-05,37.3
95,64,0.730769,64,gelu,0.334521,4.31701,4.57331e-06,55,True,0.000398346,39.5
96,72,0.730769,64,gelu,0.249981,6.17547,3.32986e-06,35,True,3.49893e-06,37.8
97,30,0.602564,64,gelu,0.22298,7.92096,2.21618e-07,40,True,0.000237132,37.3
98,6,0.551282,16,gelu,0.250926,7.06857,1.07515e-08,75,True,0.000119483,50.1
99,60,0.500000,64,relu,0.121038,1.20513,2.45044e-08,10,False,1.25541e-06,16.4
100,16,0.448718,64,gelu,0.333505,3.81613,5.35139e-08,35,True,1.52236e-05,37.4
