rank,trial,value,dataset.batch_size,model.activation,model.dropout,optim.grad_clip,optim.lr,optim.patience,optim.use_scheduler,optim.weight_decay,duration_s
67,144,0.897436,64,relu,0.550514,2.02984,0.000468656,60,True,6.47709e-06,39.5
68,147,0.897436,64,relu,0.240393,2.56659,0.00397545,100,True,4.16203e-06,37.7
69,148,0.897436,32,relu,0.649095,2.26111,0.000601244,45,True,1.30193e-05,42.5
70,163,0.897436,64,relu,0.474155,0.673612,0.00123847,85,True,9.46768e-08,37.6
71,169,0.897436,64,relu,0.505757,1.03359,0.00116672,95,True,8.14017e-08,38.0
72,171,0.897436,64,relu,0.61197,2.39293,0.000627138,35,True,1.93377e-05,38.0
73,173,0.897436,64,relu,0.629025,2.28059,0.000477482,35,True,1.07175e-05,38.7
74,175,0.897436,64,relu,0.563442,1.84142,0.0001713,35,True,3.09155e-06,38.3
75,176,0.897436,64,gelu,0.53927,3.08521,0.000332398,30,True,1.63303e-05,36.8
76,182,0.897436,64,relu,0.586936,3.59946,0.000258558,55,True,2.23618e-08,37.7
77,184,0.897436,64,relu,0.599896,3.22536,0.000402375,50,True,2.63817e-08,38.5
78,187,0.897436,16,gelu,0.621314,3.13842,0.000538161,45,True,1.44528e-08,51.8
79,188,0.897436,64,relu,0.52412,4.14012,0.000867126,50,True,1.05544e-08,38.1
80,191,0.897436,64,relu,0.611479,2.86868,0.00068248,50,True,1.40873e-07,37.9
81,196,0.897436,64,relu,0.664068,1.3472,0.000321304,25,True,2.1623e-08,38.8
82,1,0.884615,64,gelu,0.302362,1.81825,0.00055471,25,False,1.15264e-07,16.3
83,23,0.884615,16,gelu,0.364864,4.40648,0.000188154,40,False,0.000124405,38.2
84,46,0.884615,32,relu,0.569731,1.62797,0.000346563,15,True,6.19363e-08,24.5
85,51,0.884615,64,relu,0.597954,1.07328,0.0007915,70,True,7.51816e-06,37.4
86,54,0.884615,64,relu,0.652324,0.624961,0.000851215,85,True,3.73415e-06,38.1
87,66,0.884615,64,relu,0.677429,2.09159,0.000304956,75,True,6.05329e-06,37.6
88,68,0.884615,32,relu,0.00827106,0.29698,0.000611473,70,False,4.05499e-06,35.6
89,71,0.884615,32,relu,0.565074,0.817624,0.000544786,35,True,1.36931e-07,42.8
90,76,0.884615,16,relu,0.552522,0.769852,0.000747299,45,True,3.06388e-06,51.7
91,91,0.884615,32,relu,0.627876,1.99665,0.000550875,45,True,8.58882e-07,43.0
92,92,0.884615,32,relu,0.577602,1.80936,0.000702058,40,True,5.45868e-08,43.3
93,96,0.884615,32,relu,0.497695,2.95207,0.00236632,80,False,8.45567e-06,42.1
94,98,0.884615,32,relu,0.669764,1.22492,0.000591608,30,True,3.46739e-06,42.4
95,100,0.884615,32,relu,0.584253,4.07815,0.000379918,65,True,2.86517e-07,42.3
96,101,0.884615,64,relu,0.623748,3.5031,0.000955043,90,True,3.17697e-05,37.9
97,103,0.884615,64,relu,0.640217,6.34524,0.00121479,100,True,1.28441e-05,37.6
98,107,0.884615,16,gelu,0.549645,4.40501,0.000489766,35,True,4.29162e-07,39.7
99,108,0.884615,64,relu,0.525982,1.97165,0.00071177,70,True,1.38186e-06,37.7
100,110,0.884615,16,relu,0.574958,0.395528,0.000311002,50,True,8.98286e-06,50.7
101,111,0.884615,64,relu,0.185568,2.99407,0.000199628,65,True,2.37125e-07,38.7
102,113,0.884615,64,relu,0.650875,3.20255,0.00015246,65,True,6.51837e-06,37.3
103,137,0.884615,32,gelu,0.0643235,0.000145384,0.000253897,90,True,1.37895e-07,43.3
104,139,0.884615,64,relu,0.60479,3.17559,0.0023053,65,True,4.76311e-08,38.7
105,141,0.884615,64,relu,0.59343,0.517161,0.000219673,75,True,8.06953e-06,39.0
106,145,0.884615,32,relu,0.541724,0.943677,0.000786388,75,True,1.57507e-05,45.0
107,146,0.884615,64,relu,0.660737,1.13196,0.00130217,70,True,2.76966e-06,39.4
108,152,0.884615,64,relu,0.142616,1.43377,0.000387298,25,True,1.86997e-06,31.0
109,161,0.884615,64,relu,0.641302,0.498414,0.000948886,85,True,1.17327e-07,38.8
110,162,0.884615,64,relu,0.497126,1.25314,0.000671413,85,True,2.88851e-08,37.5
111,177,0.884615,64,relu,0.0602043,0.582136,0.00101223,60,True,3.30613e-05,32.3
112,178,0.884615,32,relu,0.594155,0.825344,0.000638905,100,True,1.22755e-05,43.5
113,190,0.884615,32,relu,0.484507,5.12256,0.00044127,45,True,6.59529e-06,42.4
114,192,0.884615,64,relu,0.636233,0.374935,0.00144801,90,True,8.84299e-06,38.3
115,193,0.884615,64,relu,0.586575,2.63751,0.000965428,50,True,2.5167e-05,38.3
116,198,0.884615,32,gelu,0.371259,2.3728,0.00162394,35,True,1.73314e-08,25.0
117,14,0.871795,64,gelu,0.543061,3.68441,0.00268361,90,False,4.84268e-06,37.1
118,16,0.871795,64,gelu,0.567926,3.7384,5.96575e-05,90,False,1.69162e-06,37.5
119,39,0.871795,64,relu,0.665882,3.09399,0.000178074,60,True,1.55539e-06,38.7
120,45,0.871795,32,relu,0.542263,2.42866,0.00151954,35,True,2.77454e-08,41.6
121,63,0.871795,64,relu,0.590834,0.899671,0.00290062,70,True,7.70538e-06,37.4
122,73,0.871795,32,relu,0.612501,1.28927,0.00109607,40,True,4.21093e-08,43.4
123,77,0.871795,32,relu,0.576969,1.87666,7.32353e-05,35,True,5.39331e-06,43.5
124,85,0.871795,32,relu,0.512351,3.34762,0.000403038,25,True,2.64617e-06,38.0
125,109,0.871795,32,relu,0.599676,4.90078,0.000124505,40,True,1.77247e-07,42.9
126,116,0.871795,64,relu,0.281513,0.773874,0.00137136,30,True,2.32419e-06,19.3
127,128,0.871795,32,gelu,0.631181,0.200524,0.000802604,60,True,3.57189e-06,43.8
128,154,0.871795,64,relu,0.265767,1.51866,0.000728004,30,True,1.09179e-06,20.5
129,185,0.871795,64,relu,0.651685,3.43274,0.000203716,50,True,1.71227e-08,38.5
130,189,0.871795,64,relu,0.602805,3.5613,0.000145942,55,True,1.0962e-08,38.0
131,199,0.871795,64,relu,0.166028,0.740733,0.000458402,70,True,4.20723e-05,37.8
132,8,0.858974,64,gelu,0.220049,0.254191,9.52881e-06,20,False,1.37311e-06,37.3
133,12,0.858974,64,gelu,0.674442,4.86576,0.00466625,100,False,1.03762e-05,37.4
134,25,0.858974,16,gelu,0.578797,4.15618,2.86091e-05,45,False,1.01739e-05,50.7
135,52,0.858974,64,relu,0.518737,1.36834,0.00222608,55,True,1.70042e-05,37.9
136,69,0.858974,64,gelu,0.26556,4.53798,0.00201852,80,True,1.12608e-05,33.8
137,84,0.858974,32,relu,0.48277,1.60428,0.000837343,30,True,9.54366e-06,32.0
138,90,0.858974,32,relu,0.598749,7.65793,3.66595e-05,45,True,1.90479e-08,42.9
139,93,0.858974,32,relu,0.558843,1.486,0.00183192,40,True,5.22049e-07,38.9
140,95,0.858974,64,relu,0.641418,2.284,0.000183505,90,True,7.96215e-07,37.6
141,119,0.858974,32,relu,0.338544,1.70017,0.00187919,95,True,1.03912e-05,43.0
142,126,0.858974,32,relu,0.136547,0.509452,0.000465253,35,True,7.55782e-06,34.9
143,149,0.858974,64,gelu,0.199906,3.88027,0.00189771,30,True,9.52524e-06,18.0
144,150,0.858974,16,relu,0.622919,0.229454,3.21481e-05,90,False,6.32068e-06,50.8
145,17,0.846154,64,gelu,0.508456,5.7736,0.00091798,100,False,0.000791102,37.5
146,28,0.846154,32,gelu,0.377082,2.1343,0.00199124,60,False,1.74487e-05,33.4
147,35,0.846154,64,relu,0.557163,1.7766,7.47798e-05,50,True,3.69528e-07,38.0
148,47,0.846154,32,relu,0.433764,8.6885,0.00484125,30,True,1.65232e-08,38.0
149,50,0.846154,32,relu,0.692398,3.20012,4.98414e-05,35,True,3.24099e-07,42.2
150,104,0.846154,64,relu,0.695986,3.70205,0.00183645,95,True,1.18297e-05,38.1
151,117,0.846154,32,gelu,0.461625,2.22079,0.000467322,35,False,1.0059e-07,37.0
152,121,0.846154,64,relu,0.588171,2.83306,8.86711e-05,70,True,5.05879e-08,38.3
153,166,0.846154,32,gelu,0.330329,2.40489,0.000838085,25,True,1.60266e-08,19.6
154,170,0.846154,32,relu,0.00738859,2.1353,0.00227929,35,True,1.83812e-07,19.3
155,179,0.846154,64,relu,0.638926,2.80046,6.80098e-05,65,True,4.89435e-06,37.6
156,180,0.846154,32,relu,0.624511,4.6241,0.00128495,40,True,1.56301e-06,42.0
157,13,0.833333,64,gelu,0.694355,4.72746,0.000246224,100,False,1.46852e-05,37.0
158,18,0.833333,32,gelu,0.63171,1.24249,0.00135423,65,False,9.54794e-07,42.2
159,24,0.833333,16,gelu,0.64021,2.80017,0.00114141,55,False,4.33166e-05,55.4
160,43,0.833333,32,relu,0.175602,0.0101176,0.00141255,20,True,1.24391e-08,18.4
161,89,0.833333,16,relu,0.613694,0.322909,0.00483269,35,True,2.03597e-07,37.1
162,186,0.833333,64,relu,0.572305,3.78747,0.000343612,55,False,1.32826e-08,38.1
163,5,0.820513,16,relu,0.098647,8.28738,1.64082e-06,40,False,2.27376e-07,51.1
164,20,0.820513,64,gelu,0.621812,5.71133,0.000277994,90,False,2.55526e-05,37.8
165,34,0.820513,64,relu,0.491075,0.990398,2.18075e-05,60,True,4.42917e-05,37.5
166,55,0.820513,64,relu,0.565705,0.837868,0.00274945,20,True,1.01981e-08,31.6
167,81,0.820513,32,relu,0.411164,2.18174,0.00233386,30,True,7.48928e-06,23.1
168,127,0.820513,64,relu,0.43023,1.48837,0.00238765,65,False,2.66306e-08,38.7
169,4,0.807692,64,relu,0.41853,9.69585,1.30523e-05,80,True,8.39986e-08,36.5
170,22,0.807692,16,gelu,0.483073,2.83697,0.00380382,40,False,3.09376e-06,33.3
171,67,0.807692,16,relu,0.640536,1.17364,0.00381114,55,True,5.64882e-07,50.9
172,75,0.807692,32,gelu,0.651904,1.55597,0.000426615,25,False,1.06774e-06,25.6
173,86,0.807692,64,relu,0.17024,0.67766,0.00334641,15,True,6.08262e-05,11.6
174,87,0.807692,32,gelu,0.657454,3.83832,1.86298e-05,60,False,5.67248e-06,42.7
175,168,0.807692,16,relu,0.38803,2.95609,0.00168862,70,False,3.44727e-08,51.8
176,82,0.794872,32,relu,0.4511,3.11226,0.00116396,20,True,4.47069e-06,19.2
177,88,0.794872,64,relu,0.340065,1.08333,8.34376e-06,50,True,3.50692e-08,38.6
178,125,0.794872,16,relu,0.117994,2.14597,0.00148986,25,True,4.05429e-07,17.9
179,138,0.794872,16,relu,0.559354,0.714141,0.000923233,40,False,7.41576e-06,52.4
180,15,0.782051,64,gelu,0.59201,5.7002,9.99972e-05,85,False,3.76049e-05,37.5
181,106,0.782051,64,relu,0.660395,0.115086,0.00280332,45,False,4.56607e-06,37.7
182,48,0.769231,32,relu,0.669266,0.626957,1.42502e-05,45,True,1.54935e-07,42.1
183,78,0.756410,64,relu,0.684278,0.201292,0.00023183,95,False,2.52094e-05,37.1
184,172,0.756410,64,relu,0.583081,2.70722,1.21443e-05,30,True,2.24937e-05,38.3
185,2,0.743590,32,relu,0.425281,1.99674,3.9731e-06,55,True,8.43101e-05,41.1
186,27,0.743590,16,gelu,0.454992,6.45439,0.000120187,30,False,2.68138e-06,36.4
187,36,0.743590,64,relu,0.317291,2.34793,5.73154e-06,70,True,5.00752e-06,37.6
188,37,0.743590,16,relu,0.398327,1.47416,2.82707e-06,80,True,0.000305154,52.1
189,0,0.730769,64,relu,0.0406585,7.31994,1.36299e-06,65,True,0.000566985,38.7
190,3,0.730769,16,relu,0.024072,6.84233,5.44484e-07,50,False,3.07865e-08,50.6
191,9,0.730769,32,relu,0.443383,2.89751,2.01332e-07,25,True,2.42605e-08,42.2
192,57,0.730769,32,relu,0.582732,2.43096,8.04306e-07,85,True,2.17891e-06,43.3
193,102,0.730769,64,relu,0.623956,3.45399,4.47617e-06,85,True,1.57013e-05,38.0
194,105,0.730769,64,relu,0.564268,2.66445,2.52068e-06,95,True,2.02442e-06,38.2
195,118,0.730769,64,relu,0.383791,1.00961,2.40745e-07,30,True,4.92565e-06,38.0
196,7,0.717949,32,gelu,0.083716,7.29606,5.91942e-07,70,True,4.22587e-07,41.7
197,44,0.692308,32,relu,0.662589,0.516771,1.02829e-07,30,True,6.54165e-08,41.8
198,40,0.653846,16,relu,0.474518,9.98641,1.05762e-08,50,True,7.74835e-05,51.6
199,65,0.653846,64,relu,0.530659,0.0152094,2.49837e-08,60,True,2.05124e-06,37.9
200,6,0.551282,16,gelu,0.250926,7.06857,1.07515e-08,75,True,0.000119483,50.3
