rank,trial,value,dataset.batch_size,model.activation,model.dropout,model.kernel_topology_names,optim.grad_clip,optim.lr,optim.patience,optim.use_scheduler,optim.weight_decay,duration_s
59,181,0.980916,32,relu,0.342263,['cross'],3.7828,0.000342075,76,True,2.78849e-06,88.1
60,184,0.980916,32,relu,0.294718,['cross'],3.62887,0.000432227,86,True,2.34406e-06,85.5
61,188,0.980916,32,relu,0.355101,['cross'],3.10565,0.000458511,61,True,1.55804e-06,82.0
62,192,0.980916,32,relu,0.402293,['cross'],4.10504,0.000621109,61,True,4.20502e-06,88.6
63,28,0.979008,32,relu,0.187563,['cross'],2.04821,0.000354814,76,True,4.23096e-05,82.4
64,31,0.979008,32,relu,0.408796,['cross'],3.3163,0.000887445,81,True,1.7228e-06,84.4
65,43,0.979008,32,relu,0.444536,['cross'],3.0504,0.000199569,71,True,1.42499e-06,96.6
66,45,0.979008,32,relu,0.36071,['cross'],6.48203,0.000529615,86,True,5.77713e-07,82.8
67,55,0.979008,32,relu,0.536957,['cross'],3.80226,0.00116306,76,True,9.99944e-07,86.1
68,63,0.979008,32,relu,0.35302,['cross'],2.85441,0.000592338,91,True,1.1724e-05,85.0
69,64,0.979008,32,relu,0.412783,['cross'],5.10868,0.000168095,81,True,4.62636e-05,84.0
70,71,0.979008,32,relu,0.417359,['cross'],3.41536,0.000843514,81,True,2.40885e-06,82.4
71,74,0.979008,32,relu,0.289861,['cross'],3.94195,0.000227772,61,True,1.17406e-05,84.5
