head,source,in_channels,param_count,n_trials,best_val_acc,best_lr,best_wd,best_dropout,test_acc_mean,test_acc_std,test_auc_mean,test_auc_std,test_f1_mean,test_f1_std
cnn_large,rff_45,45,0,20,0.6177664995193481,0.003545137393575341,4.066695065393837e-06,0.2902633579933665,0.6168083756345177,0.0014786684429889051,0.896140201849869,0.000477662126295459,0.47674761265593213,0.001740689316303214
cnn_small,analog_z_1k,9,0,20,0.5464044213294983,0.0021609342972461975,3.9747870776700094e-07,0.11636828995637102,0.543515228426396,0.0012023586154205656,0.8482682105802866,0.000808095987019861,0.37966323676781355,0.0037323597893200978
cnn_small,analog_zz_1k,45,0,20,0.5591370463371277,0.0029628106665317328,3.1135750572735175e-07,0.17665766641761507,0.5566603214890018,0.0011390119224594644,0.8583107719779427,0.0006401752902823229,0.40200745557793083,0.002724611026015462
cnn_small,analog_zz_4k,180,13768,20,0.5693739652633667,0.002079169257073759,4.5708490006756877e-07,0.12419715426117249,0.567406937394247,0.0013603958317162713,0.8661113863987768,0.0009545961809086425,0.42162229356712516,0.0028926549745856077
cnn_small,digital_z_1k,9,0,20,0.5401861071586609,0.004279586388871212,1.587451670136077e-07,0.23082985822575813,0.5367999153976311,0.0015525298279491508,0.8449964277062353,0.0007168938896979583,0.3650272506830218,0.0034494165868520607
cnn_small,digital_zz_1k,45,0,20,0.5618020296096802,0.0017397363203141966,1.4314982659490294e-08,0.003917779667373167,0.5627136209813874,0.001334146430360831,0.8626149864719557,0.0005086280966689643,0.41825984008433875,0.0023652103630068567
cnn_small,digital_zz_4k,180,13768,20,0.5704314708709717,0.003955835311649879,2.0319158901898042e-07,0.20435403031338562,0.5668485617597293,0.0008164895679489055,0.8660611476600218,0.0004980366500886749,0.41991819686522386,0.0017418923172778345
cnn_small,poly2_45,45,0,20,0.5733079314231873,0.0006411281580031466,3.119875475825033e-07,0.09450790992038499,0.572914551607445,0.0014068308105569683,0.869565611034129,0.000701289320478127,0.4154580881099495,0.0016161108522188992
cnn_small,random_180,180,13768,20,0.5739847421646118,0.0016926149809336386,1.7539544639864137e-08,0.005340413180068573,0.5744521996615906,0.0006999823563902495,0.8694528756508527,0.00041555318030871385,0.42348473141982923,0.002029693996678575
cnn_small,random_45,45,0,20,0.5695431232452393,0.002079169257073759,2.3330503523737203e-08,0.12596543270993918,0.5704335871404399,0.001186374783358362,0.8679011727943724,0.0004763770040036335,0.41313984226978456,0.0026742993863637476
cnn_small,random_9,9,0,20,0.5671742558479309,0.003955835311649879,2.0319158901898042e-07,0.20435403031338562,0.566398054145516,0.0013049435472613216,0.8649902202519388,0.00047098518028747456,0.40112246629415627,0.003526880780961951
cnn_small,raw,1,0,20,0.5858713984489441,0.004975662796284945,1.6133494357042975e-07,0.1456709432225825,0.5830287648054145,0.001279958630419333,0.8747544648407368,0.0005767348696390847,0.43653420486527106,0.00235365910663255
cnn_small,rff_180,180,13768,20,0.5787224769592285,0.004975662796284945,2.1551833214286378e-07,0.21373589955868116,0.5809390862944163,0.0012748667494285864,0.8751118047917441,0.00041527376839109193,0.42673381145545297,0.0028802005219182797
