rank,trial,value,dataset.batch_size,model.activation,model.dropout,optim.grad_clip,optim.lr,optim.patience,optim.use_scheduler,optim.weight_decay,duration_s
70,179,0.910256,32,relu,0.628042,6.17142,0.00209705,95,False,0.00013539,42.1
71,184,0.910256,32,relu,0.632598,5.37118,0.000875912,90,True,0.000191962,33.0
72,187,0.910256,64,gelu,0.523294,6.78672,0.00032709,95,False,4.4206e-05,29.2
73,190,0.910256,64,relu,0.623281,1.86582,0.00114177,95,True,0.000166215,29.6
74,191,0.910256,32,relu,0.596785,6.34875,0.000599925,90,True,0.000110403,34.3
75,192,0.910256,32,relu,0.604533,6.52751,0.000478355,85,True,2.57994e-08,35.5
76,193,0.910256,32,relu,0.641812,6.22385,0.00047395,95,True,0.000129116,35.3
77,195,0.910256,32,relu,0.654445,5.99786,0.000358893,100,True,0.000143516,34.3
78,197,0.910256,64,relu,0.575541,4.99785,0.000182427,90,True,0.000184152,29.1
79,199,0.910256,32,gelu,0.613359,5.6385,0.000479147,95,True,0.000143354,35.7
80,25,0.897436,64,gelu,0.607495,4.92015,0.00141553,50,False,9.56837e-05,34.1
81,38,0.897436,64,relu,0.00186757,3.62456,0.000110214,95,False,3.69688e-07,30.3
82,42,0.897436,32,relu,0.474333,4.55329,0.000845974,65,True,0.000272308,34.1
83,43,0.897436,32,relu,0.601593,6.54987,0.00230461,60,True,3.96594e-08,34.1
84,44,0.897436,32,relu,0.54838,3.34368,0.000233075,70,True,1.25401e-05,34.6
85,50,0.897436,64,gelu,0.231137,5.05686,0.000640439,90,True,0.000867959,29.4
86,52,0.897436,16,gelu,0.482317,8.43988,0.00142108,75,True,7.50264e-06,46.2
87,60,0.897436,16,gelu,0.356723,6.94873,2.60904e-05,90,False,2.92237e-07,66.2
88,64,0.897436,32,relu,0.627255,7.43913,0.000543791,95,True,0.000431535,36.1
89,74,0.897436,32,relu,0.619311,6.09591,0.000415166,95,True,0.000229877,33.3
90,75,0.897436,32,relu,0.692438,5.48148,0.000277988,100,True,0.000391726,34.3
91,92,0.897436,64,gelu,0.584666,3.41055,0.000895513,95,True,6.33083e-06,29.9
92,96,0.897436,64,gelu,0.404721,5.79351,0.000684275,95,True,6.49043e-05,29.9
93,99,0.897436,64,gelu,0.661758,4.4914,0.00211561,90,False,0.000142435,29.1
94,100,0.897436,64,relu,0.56695,3.11101,0.000461065,95,True,5.60446e-06,29.4
