rank,trial,value,dataset.batch_size,model.activation,model.dropout,model.kernel_topology_names,optim.grad_clip,optim.lr,optim.patience,optim.use_scheduler,optim.weight_decay,duration_s
31,147,0.935897,64,relu,0.167012,['cross'],0.710788,0.000225174,96,True,1.43901e-08,26.9
32,151,0.935897,64,relu,0.161084,['cross'],1.78282,0.000203642,96,True,8.83753e-08,27.7
33,152,0.935897,64,relu,0.171216,['cross'],0.99028,0.000300579,96,True,6.42975e-08,27.6
34,154,0.935897,64,relu,0.218911,['cross'],2.13158,0.000196039,96,True,3.15489e-08,27.6
35,155,0.935897,64,relu,0.11742,['cross'],1.51923,0.000266562,61,True,1.12672e-07,27.8
36,161,0.935897,64,relu,0.153801,['cross'],1.69576,0.000213443,96,True,1.10641e-07,27.6
37,163,0.935897,64,relu,0.152265,['cross'],1.39473,0.000252599,96,True,1.83056e-07,27.4
38,165,0.935897,64,relu,0.332206,['cross'],2.23758,0.000322665,91,True,6.83149e-05,28.1
39,167,0.935897,64,relu,0.191252,['cross'],1.13787,0.000188336,91,True,3.69618e-08,27.6
40,171,0.935897,64,relu,0.180344,['cross'],0.543436,0.000349901,86,True,1.58845e-08,26.9
41,172,0.935897,64,relu,0.162316,['cross'],0.69425,0.000261383,91,True,1.83098e-08,26.0
42,173,0.935897,64,relu,0.203033,['cross'],0.975936,0.000203165,91,True,2.52566e-08,26.5
43,175,0.935897,64,relu,0.117023,['grid'],0.809324,0.000289095,96,True,3.01283e-08,26.2
44,182,0.935897,64,relu,0.0454803,['cross'],0.516052,0.000285751,81,True,4.26306e-07,25.4
45,185,0.935897,64,relu,0.145697,['ring'],0.678142,0.000378825,91,True,1.32209e-07,26.1
46,188,0.935897,64,relu,0.186657,['cross'],1.56756,0.000316942,91,True,1.18055e-06,25.4
47,191,0.935897,64,relu,0.189649,['cross'],2.8424,0.000245611,91,True,5.62698e-07,25.8
48,192,0.935897,64,relu,0.16604,['cross'],2.97703,0.000259035,96,True,3.71191e-08,26.1
49,194,0.935897,64,relu,0.208138,['cross'],0.837541,0.000372103,91,True,2.18402e-06,26.0
50,196,0.935897,64,relu,0.1789,['cross'],1.24004,0.000216028,96,True,5.65531e-08,25.7
51,199,0.935897,64,relu,0.378285,['cross'],1.43953,0.000307806,96,True,0.000246829,26.0
52,28,0.923077,64,relu,0.0794185,['cross'],0.930114,0.000399622,81,True,1.18074e-06,22.6
53,29,0.923077,64,relu,0.10819,['cross'],0.612163,0.000507488,81,True,8.43512e-07,22.6
54,32,0.923077,64,relu,0.144447,['cross'],1.42181,0.000398915,81,True,4.98061e-07,23.5
55,45,0.923077,64,relu,0.147569,['horizontal'],0.562622,0.00171662,86,True,6.39102e-06,24.0
56,58,0.923077,64,gelu,0.258143,['ring'],1.27387,0.000961464,96,True,1.07183e-08,24.2
57,61,0.923077,64,relu,0.210481,['cross'],1.846,0.000163703,91,True,4.64819e-08,23.3
58,70,0.923077,64,relu,0.321301,['vertical'],0.909198,0.000892864,26,False,2.65428e-08,10.9
59,91,0.923077,64,relu,0.228883,['cross'],2.77264,0.000215934,91,True,4.60751e-08,25.3
60,103,0.923077,64,relu,0.167661,['cross'],1.69555,0.000159989,96,True,6.10714e-08,23.3
61,109,0.923077,16,relu,0.218739,['grid'],2.2882,0.000192883,66,True,8.01811e-08,38.9
62,121,0.923077,16,relu,0.364564,['cross'],2.7784,0.000174935,56,True,1.31194e-07,40.1
63,123,0.923077,16,relu,0.364793,['cross'],2.20417,0.000441716,51,True,1.4738e-07,31.9
64,125,0.923077,16,relu,0.432461,['cross'],5.88557,0.000191456,41,True,1.61982e-08,40.0
65,128,0.923077,32,relu,0.166536,['horizontal'],2.45054,0.000581703,86,True,1.93594e-07,32.4
66,132,0.923077,64,relu,0.133464,['cross'],0.651302,0.000307789,96,True,1.237e-08,26.7
67,143,0.923077,64,relu,0.185418,['cross'],1.05554,0.000147686,66,True,5.50439e-08,27.1
68,145,0.923077,64,relu,0.127887,['cross'],1.89322,0.000314723,91,True,7.46763e-08,27.6
69,149,0.923077,64,relu,0.237902,['kings'],1.48382,0.000171829,91,False,8.71342e-07,27.5
70,153,0.923077,64,relu,0.142736,['cross'],1.61078,0.000134304,46,True,1.62198e-07,27.5
71,159,0.923077,64,relu,0.133584,['horizontal'],1.23161,0.000347628,71,True,2.26749e-07,25.8
72,162,0.923077,64,relu,0.176017,['cross'],1.9892,0.000157019,91,True,1.20407e-07,27.5
73,170,0.923077,64,relu,0.226865,['cross'],1.29255,0.000476219,96,True,1.43855e-07,27.4
74,176,0.923077,64,relu,0.195642,['cross'],2.00902,0.000364544,96,True,2.14661e-08,25.7
75,177,0.923077,64,relu,0.156597,['cross'],1.12945,0.000145232,91,True,5.95801e-08,25.8
76,178,0.923077,16,relu,0.132365,['cross'],4.00887,0.000222186,56,True,3.9901e-08,32.8
77,181,0.923077,64,relu,0.0438226,['ring'],0.939922,0.00054926,91,True,2.80535e-07,25.4
78,187,0.923077,64,relu,0.170227,['cross'],1.14906,0.00047263,96,True,7.48958e-07,25.2
79,189,0.923077,64,relu,0.101446,['vertical'],1.82134,0.000186674,86,True,2.16373e-07,25.5
80,190,0.923077,16,relu,0.201955,['cross'],2.44306,0.000129293,71,True,1.84409e-08,42.7
81,10,0.910256,16,relu,0.0109164,['star'],0.179619,0.000656868,51,True,0.00018508,23.3
82,13,0.910256,16,relu,0.0251448,['star'],2.4786,0.000203555,51,True,6.90283e-05,29.6
83,17,0.910256,16,relu,0.303273,['star'],3.60926,0.000261306,41,True,1.31842e-05,26.9
84,36,0.910256,64,gelu,0.187109,['cross'],1.90432,6.23939e-05,91,False,3.84672e-08,23.7
85,43,0.910256,64,relu,0.258089,['cross'],2.15945,0.000437078,91,True,1.69417e-06,22.6
86,50,0.910256,64,relu,0.132107,['vertical'],3.24893,9.69357e-05,6,True,2.08977e-08,17.4
87,56,0.910256,64,relu,0.214587,['horizontal'],6.25954,0.000199427,96,True,2.32486e-07,23.6
88,71,0.910256,64,relu,0.193669,['cross'],1.89522,0.000140072,56,True,7.43449e-08,23.1
89,89,0.910256,32,relu,0.0152013,['cross'],1.26561,0.00161166,81,True,1.16323e-08,24.6
90,90,0.910256,64,relu,0.273579,['vertical'],2.3021,0.000281658,96,True,4.89869e-08,23.7
91,104,0.910256,64,relu,0.209832,['horizontal'],1.18151,7.1047e-05,71,True,7.72029e-06,23.4
92,106,0.910256,64,gelu,0.140251,['cross'],2.04426,0.00037669,81,False,2.76727e-07,23.5
93,114,0.910256,64,relu,0.134225,['cross'],1.10125,0.000637681,51,True,0.000126496,15.4
94,117,0.910256,64,relu,0.191149,['chain'],0.884795,0.000335572,96,True,6.85835e-08,23.6
95,131,0.910256,64,relu,0.463955,['cross'],0.779805,0.000238141,96,True,1.84927e-08,26.7
96,133,0.910256,64,relu,0.3823,['cross'],1.51531,0.000173695,91,True,3.27636e-08,27.3
97,134,0.910256,64,relu,0.107693,['cross'],1.16627,0.000485548,86,True,1.5263e-08,26.6
98,136,0.910256,16,relu,0.14586,['cross'],0.846722,0.000277705,91,True,2.06978e-05,44.4
99,156,0.910256,64,relu,0.194366,['cross'],1.90043,0.000428804,91,True,7.83822e-08,28.4
100,166,0.910256,64,relu,0.0871859,['ring'],2.67506,7.62753e-05,96,False,9.11404e-08,27.6
101,169,0.910256,64,gelu,0.0600022,['cross'],1.85732,0.000144882,81,True,3.63314e-06,26.6
102,174,0.910256,64,relu,0.176252,['cross'],0.391671,0.000640191,86,True,1.2043e-08,25.6
103,179,0.910256,64,relu,0.0173422,['chain'],1.67437,0.000103,96,False,8.50414e-08,25.3
104,180,0.910256,64,relu,0.215979,['cross'],1.36842,0.00046713,91,True,2.55296e-08,25.9
105,183,0.910256,64,relu,0.0276155,['ring'],1.00614,0.000753913,86,True,1.73889e-07,25.5
106,184,0.910256,64,relu,0.0659423,['ring'],0.215478,0.000174048,96,True,3.57436e-07,25.5
107,186,0.910256,32,relu,0.00317163,['kings'],1.41963,0.000242992,31,True,7.18784e-08,17.3
108,193,0.910256,64,relu,0.228131,['cross'],2.14915,0.000167477,46,True,4.79646e-08,25.8
109,12,0.897436,16,relu,0.0105379,['horizontal'],2.40808,0.000147975,96,True,4.57874e-05,38.4
110,15,0.897436,16,relu,0.116167,['grid'],4.39511,0.000115832,41,True,0.00070202,33.6
111,19,0.897436,64,relu,0.0586811,['grid'],5.32591,0.00379083,61,True,1.01119e-06,17.1
112,20,0.897436,16,relu,0.343519,['ring'],0.0547739,5.06456e-05,31,True,1.72235e-05,39.4
113,26,0.897436,16,relu,0.00189457,['cross'],1.2526,6.61761e-05,56,False,0.000101636,38.4
114,31,0.897436,64,relu,0.0703746,['cross'],0.545299,0.000667527,86,True,1.28799e-06,22.8
115,40,0.897436,64,gelu,0.125546,['vertical'],0.0122938,0.000328392,91,False,2.6495e-06,24.5
116,47,0.897436,64,gelu,0.0836816,['chain'],9.97088,0.000246239,66,True,1.65303e-07,24.0
117,64,0.897436,64,relu,0.284136,['cross'],1.3517,0.00129889,86,True,6.57133e-07,23.2
118,67,0.897436,64,relu,0.177235,['chain'],0.342508,0.000614354,86,True,1.78148e-06,23.0
119,77,0.897436,64,gelu,0.12274,['horizontal'],0.26759,0.000329728,96,True,1.84102e-08,23.5
120,83,0.897436,64,relu,0.110538,['cross'],1.06627,0.000713484,91,True,5.51845e-08,23.1
121,86,0.897436,64,relu,0.0873063,['grid'],2.00065,0.000511271,91,True,1.74496e-07,23.1
122,87,0.897436,16,relu,0.202792,['cross'],5.20811,0.000115805,81,False,3.48909e-08,38.7
123,107,0.897436,64,relu,0.114484,['cross'],0.725071,0.000484678,96,True,0.0003937,23.4
124,108,0.897436,32,relu,0.291662,['cross'],1.55747,0.000141124,61,True,1.89257e-07,29.7
125,119,0.897436,16,relu,0.269349,['vertical'],4.32359,0.000147701,16,True,1.00101e-08,23.9
126,126,0.897436,64,relu,0.229723,['star'],3.49605,0.000276191,91,True,1.26727e-07,27.7
127,139,0.897436,64,relu,0.173376,['grid'],7.70517,0.000122335,91,True,1.65556e-06,27.7
128,148,0.897436,16,relu,0.186023,['cross'],0.517965,8.7297e-05,86,True,3.05809e-07,43.1
129,158,0.897436,16,relu,0.61357,['cross'],0.873517,0.000122816,96,True,1.90701e-08,45.1
130,160,0.897436,64,relu,0.182929,['star'],4.76063,0.000164278,56,True,4.20886e-07,27.9
131,195,0.897436,64,relu,0.0771993,['cross'],3.33087,0.0005956,86,True,1.02578e-07,25.4
132,0,0.884615,16,gelu,0.127277,['horizontal'],0.205845,2.66524e-05,96,True,3.47027e-05,39.0
133,4,0.884615,16,gelu,0.539677,['kings'],1.19594,0.00113815,71,True,2.29654e-06,35.9
134,11,0.884615,16,relu,0.00772678,['star'],0.234665,0.00066392,51,True,0.000223328,23.0
135,21,0.884615,16,relu,0.316129,['star'],3.42998,0.000399738,46,True,9.66548e-06,27.5
136,22,0.884615,16,relu,0.168495,['star'],3.88217,0.000141348,61,True,8.43155e-05,39.4
137,25,0.884615,16,relu,0.0592594,['cross'],2.09971,0.00161709,71,True,2.45907e-05,29.3
138,30,0.884615,64,relu,0.11753,['cross'],0.723405,3.73196e-05,86,True,5.29752e-07,22.7
139,33,0.884615,64,relu,0.23132,['cross'],1.52127,0.00219566,81,True,4.84016e-07,22.6
140,44,0.884615,32,relu,0.042298,['ring'],1.21806,0.000925565,66,False,9.72156e-07,21.3
141,48,0.884615,32,relu,0.0394964,['cross'],2.27693,3.04042e-05,76,False,9.52503e-08,26.1
142,51,0.884615,64,relu,0.102053,['cross'],1.61894,0.000690087,81,True,2.77326e-07,24.8
143,59,0.884615,64,relu,0.338063,['cross'],2.43871,3.87696e-05,86,False,1.44388e-07,23.6
144,60,0.884615,64,relu,0.64578,['grid'],4.41305,0.00245873,91,True,2.00039e-07,23.8
145,65,0.884615,64,relu,0.0286553,['cross'],2.07111,6.01589e-05,76,True,1.1119e-07,23.0
146,68,0.884615,16,relu,0.135382,['kings'],1.49864,0.000150494,56,True,3.81944e-05,34.2
147,69,0.884615,32,relu,0.0915472,['cross'],1.0979,8.16585e-05,71,True,3.32238e-07,28.2
148,73,0.884615,64,relu,0.249195,['cross'],1.75983,4.35563e-05,61,True,9.57247e-08,23.0
149,74,0.884615,64,relu,0.15935,['cross'],2.41643,0.000516418,41,True,3.77065e-08,16.6
150,76,0.884615,64,relu,0.204335,['cross'],3.19682,0.000121557,46,True,2.11675e-07,23.2
151,78,0.884615,64,relu,0.225994,['cross'],3.74461,2.551e-05,51,False,7.0949e-07,23.3
152,79,0.884615,16,relu,0.0541092,['ring'],1.38503,0.000424102,66,True,4.35757e-07,30.3
153,88,0.884615,64,gelu,0.247427,['chain'],0.148163,5.8163e-05,91,True,2.60804e-08,23.5
154,97,0.884615,64,relu,0.0688864,['cross'],1.38539,0.0011395,96,True,1.43812e-08,23.1
155,110,0.884615,64,relu,0.172266,['cross'],1.86608,5.0212e-05,91,True,5.36183e-08,23.3
156,118,0.884615,64,relu,0.0779872,['kings'],1.42907,0.000400823,46,True,9.7513e-08,14.7
157,120,0.884615,64,gelu,0.210414,['cross'],3.16333,0.000856196,51,True,5.75853e-07,14.8
158,124,0.884615,16,relu,0.408008,['cross'],1.69877,0.000103641,61,True,8.60779e-08,43.7
159,129,0.884615,64,relu,0.0305282,['cross'],0.986223,7.11323e-05,96,True,6.55374e-08,27.0
160,138,0.884615,64,relu,0.12147,['cross'],1.39314,0.000711974,76,False,5.04071e-05,25.1
161,140,0.884615,64,relu,0.20341,['cross'],4.86852e-05,0.00040964,1,True,5.53625e-06,5.5
162,150,0.884615,32,relu,0.205242,['vertical'],1.31703,0.000411441,36,True,4.53963e-08,20.1
163,157,0.884615,64,relu,0.161544,['cross'],2.37795,0.000544083,91,True,5.30997e-08,27.2
164,168,0.884615,16,relu,0.137881,['cross'],1.54871,0.000895412,51,True,4.8272e-08,26.5
165,14,0.871795,16,relu,0.189776,['star'],3.03877,0.00317272,51,True,0.00016313,23.0
166,35,0.871795,64,relu,0.102486,['cross'],0.779059,2.06636e-05,96,False,3.34659e-08,23.0
167,37,0.871795,64,relu,0.0650653,['chain'],1.06174,0.00436392,66,False,1.34147e-08,17.6
168,42,0.871795,64,relu,0.21439,['cross'],0.649399,9.71933e-05,76,True,2.95327e-07,22.6
169,57,0.871795,32,relu,0.16728,['cross'],0.377436,9.19218e-05,91,True,3.59949e-07,29.0
170,85,0.871795,64,relu,0.176918,['cross'],0.427534,7.74455e-05,61,True,2.43439e-05,23.2
171,92,0.871795,64,relu,0.223895,['cross'],2.52606,0.000116624,86,True,7.9201e-08,23.2
172,99,0.871795,64,relu,0.148419,['cross'],1.88903,0.000818941,86,True,9.76109e-08,23.1
173,105,0.871795,64,relu,0.182531,['cross'],2.58628,0.000112641,86,True,1.36844e-07,23.6
174,113,0.871795,64,relu,0.240645,['cross'],1.70866,9.09659e-05,36,True,5.71857e-08,23.4
175,135,0.871795,64,relu,0.178093,['cross'],1.77935,9.82466e-05,96,True,1.08234e-07,27.0
176,144,0.871795,64,relu,0.15431,['cross'],1.62908,0.00125354,96,True,3.78522e-08,27.3
177,146,0.871795,64,gelu,0.10119,['chain'],1.20208,0.000580106,86,True,2.17173e-08,27.4
178,164,0.871795,64,relu,0.209703,['cross'],1.71172,0.000105961,96,True,6.75165e-08,27.3
179,9,0.858974,16,gelu,0.237321,['vertical'],0.931028,1.04343e-05,86,True,1.61905e-07,38.8
180,23,0.858974,16,relu,0.290214,['star'],4.95252,0.0011737,36,True,0.000359338,19.1
181,197,0.820513,64,gelu,0.15621,['ring'],1.70518,1.08594e-05,91,False,3.2819e-08,25.8
182,1,0.807692,32,relu,0.675942,['chain'],6.07545,2.37768e-05,16,False,1.70707e-08,27.9
183,39,0.807692,64,gelu,0.390145,['kings'],7.36157,1.64492e-05,76,False,6.26828e-08,24.3
184,27,0.794872,16,relu,0.163191,['cross'],2.67016,4.27747e-06,71,True,4.68389e-06,38.2
185,2,0.756410,64,relu,0.41853,['cross'],9.69585,1.30523e-05,76,True,8.39986e-08,23.5
186,49,0.743590,64,relu,0.182629,['kings'],8.46362,9.33416e-06,71,True,6.69134e-08,23.3
187,16,0.730769,64,relu,0.233706,['star'],1.87638,2.33975e-06,61,True,5.72832e-05,23.2
188,18,0.730769,16,relu,0.089957,['star'],1.69903,1.13632e-06,36,False,0.000171151,39.3
189,80,0.730769,64,relu,0.496142,['cross'],0.768557,4.67159e-06,86,True,3.7206e-06,23.6
190,96,0.730769,64,relu,0.124933,['kings'],0.93546,1.57814e-06,91,False,2.85442e-08,23.1
191,98,0.730769,16,relu,0.0964171,['star'],1.48111,5.06188e-07,76,True,2.21124e-08,39.8
192,198,0.730769,64,relu,0.356627,['star'],2.55592,6.07484e-06,41,True,1.3172e-08,25.7
193,38,0.615385,32,relu,0.561719,['cross'],2.98833,3.34595e-07,81,False,1.0919e-07,30.0
194,7,0.474359,16,gelu,0.689955,['kings'],9.08266,1.96506e-08,21,False,2.47305e-07,9.4
195,54,0.448718,64,relu,0.2695,['grid'],2.66042,4.35926e-08,96,True,1.47836e-07,22.8
196,116,0.397436,64,relu,0.255008,['cross'],2.0048,4.80429e-08,56,False,3.1788e-08,14.0
197,8,0.371795,32,gelu,0.451621,['chain'],6.77564,1.70756e-08,1,True,9.00461e-06,1.7
198,5,0.333333,32,relu,0.443383,['ring'],2.89751,2.01332e-07,16,True,2.42605e-08,5.4
199,6,0.333333,64,gelu,0.660037,['horizontal'],4.17411,1.09552e-08,21,False,3.57879e-06,5.8
200,3,0.294872,32,gelu,0.4948,['vertical'],7.72245,2.65988e-08,16,False,0.000859874,5.6
