rank,trial,value,dataset.batch_size,model.activation,model.dropout,optim.grad_clip,optim.lr,optim.patience,optim.use_scheduler,optim.weight_decay,duration_s
49,195,0.923077,16,gelu,0.654399,1.33334,0.00122241,30,True,8.26459e-05,38.2
50,196,0.923077,16,gelu,0.565696,1.83867,0.000699979,90,True,1.76465e-05,43.3
51,198,0.923077,16,gelu,0.614529,1.5053,0.000427153,25,True,3.57976e-05,35.8
52,10,0.910256,64,gelu,0.635365,0.0754732,0.000268813,10,False,5.11717e-06,18.3
53,11,0.910256,64,gelu,0.623378,0.0846105,0.000175307,10,False,4.29497e-06,20.6
54,30,0.910256,64,gelu,0.649053,8.59156,0.00261836,85,False,0.000237132,25.3
55,45,0.910256,64,gelu,0.698118,0.426667,0.000347996,50,True,1.58141e-06,25.2
56,46,0.910256,64,gelu,0.686807,0.146525,0.000338173,70,True,1.42095e-06,24.9
57,47,0.910256,32,gelu,0.683726,0.0838312,0.000193566,80,True,1.38148e-06,30.0
58,51,0.910256,64,gelu,0.698876,0.525329,0.000381059,10,True,1.08738e-07,41.0
59,57,0.910256,16,gelu,0.549899,1.44036,0.000667684,15,True,1.9024e-05,39.6
60,61,0.910256,64,gelu,0.670353,0.308341,0.000236612,15,True,1.28746e-06,45.8
61,65,0.910256,16,gelu,0.605756,0.717114,0.000828437,20,True,2.18458e-05,69.4
62,71,0.910256,16,gelu,0.58014,2.01795,0.000445075,20,True,2.98184e-05,39.3
63,75,0.910256,16,gelu,0.644993,2.52316,0.00163162,20,True,8.67549e-05,29.7
64,82,0.910256,16,gelu,0.617638,1.43852,0.000271725,80,True,3.60835e-05,40.1
65,85,0.910256,16,gelu,0.637187,2.67288,0.00178276,85,True,7.49003e-06,39.7
66,89,0.910256,32,gelu,0.613684,0.360172,0.000702044,80,True,0.00011809,31.8
67,94,0.910256,16,gelu,0.662378,2.34776,0.000321595,45,True,3.76163e-05,76.7
68,100,0.910256,16,gelu,0.680314,0.338407,0.00047843,40,True,4.59253e-05,41.3
69,111,0.910256,16,gelu,0.682005,0.546876,0.000845716,15,True,1.84911e-06,24.3
70,116,0.910256,16,gelu,0.690253,0.268722,0.000184633,15,True,2.4016e-06,33.6
71,123,0.910256,16,gelu,0.699992,0.435342,0.00158046,25,True,2.36127e-05,41.0
72,126,0.910256,16,gelu,0.578562,0.887552,0.00259075,25,True,5.37771e-06,24.3
73,132,0.910256,16,gelu,0.587228,1.46302,0.000895539,25,True,1.96554e-05,22.3
74,135,0.910256,16,gelu,0.673449,0.764247,0.00158177,20,True,7.43459e-06,34.8
75,140,0.910256,16,gelu,0.658928,1.18595,0.0013358,90,True,1.62128e-05,41.7
76,143,0.910256,16,gelu,0.547685,1.63795,0.000681761,35,True,3.16871e-05,38.1
77,146,0.910256,16,gelu,0.577497,0.691812,0.000420123,30,True,3.52926e-08,42.2
78,147,0.910256,16,gelu,0.602291,0.946341,0.0018546,20,True,4.21428e-05,28.9
79,148,0.910256,16,gelu,0.632893,2.45345,0.00319849,15,True,6.31695e-06,29.4
80,151,0.910256,16,gelu,0.593507,1.83695,0.000288021,85,True,6.87453e-05,42.0
81,153,0.910256,16,gelu,0.585042,1.51876,0.000354458,80,True,6.71597e-05,42.0
82,154,0.910256,16,gelu,0.56892,2.03055,0.00124709,90,True,5.0802e-05,41.5
83,163,0.910256,16,gelu,0.533171,2.71074,0.000559598,20,True,0.000295875,22.8
84,166,0.910256,16,gelu,0.56115,0.9418,0.00135031,30,True,1.47621e-05,33.7
85,167,0.910256,16,gelu,0.651897,2.25605,0.00218003,30,True,1.14558e-05,29.3
86,171,0.910256,16,gelu,0.572365,7.24243,0.00147716,25,True,2.43679e-05,35.6
87,176,0.910256,16,gelu,0.600356,3.91569,0.00232641,20,True,5.42258e-06,24.3
88,181,0.910256,16,gelu,0.5583,6.62436,0.000771302,30,True,2.22078e-05,36.0
89,182,0.910256,16,gelu,0.586134,8.1364,0.00101746,35,True,1.5822e-05,37.0
90,187,0.910256,16,gelu,0.568151,6.23573,0.000994351,55,True,7.52052e-06,42.0
91,189,0.910256,32,gelu,0.532629,0.501021,0.000526195,25,True,3.39127e-05,24.7
92,191,0.910256,16,gelu,0.591943,1.94237,0.00067138,85,True,0.000129426,41.4
93,22,0.897436,64,gelu,0.625267,4.46399,0.00126801,60,False,4.33738e-06,24.8
94,23,0.897436,64,gelu,0.608707,0.748957,0.00129383,50,False,3.33865e-06,24.6
95,25,0.897436,64,gelu,0.494579,4.62847,0.00183658,55,False,4.58404e-07,24.8
96,35,0.897436,64,relu,0.524831,2.12434,0.000116695,55,False,0.00035089,24.9
97,38,0.897436,32,gelu,0.281275,7.75655,0.000650517,80,True,4.3665e-05,29.2
98,52,0.897436,64,gelu,0.537989,0.0418331,0.000368308,20,True,2.83179e-07,34.7
99,63,0.897436,16,gelu,0.569176,1.19619,0.00217642,90,True,6.12404e-06,69.1
100,74,0.897436,16,gelu,0.496669,2.95906,0.00102223,35,True,5.41901e-05,28.9
101,104,0.897436,16,gelu,0.625126,0.809265,0.00135719,75,True,1.63334e-05,42.2
102,107,0.897436,16,gelu,0.571894,0.0348862,0.0018927,20,True,3.62032e-06,17.3
103,117,0.897436,32,relu,0.599335,0.020409,0.00109393,30,True,8.64681e-06,31.5
104,131,0.897436,16,gelu,0.543535,2.10567,0.000765489,20,True,2.67024e-05,23.9
105,137,0.897436,16,gelu,0.578454,0.923232,0.00210705,30,True,1.30619e-05,22.2
106,139,0.897436,16,gelu,0.342031,0.624963,0.000926254,10,True,2.85066e-05,12.1
107,141,0.897436,16,gelu,0.540369,1.05623,0.000911401,30,True,3.5984e-05,30.7
108,149,0.897436,16,gelu,0.642381,6.53214,0.000758019,30,True,1.24218e-05,45.8
109,156,0.897436,16,gelu,0.553807,1.80845,0.000644988,80,True,4.21953e-06,43.2
110,177,0.897436,16,gelu,0.644969,4.2775,0.00283416,25,True,2.7552e-05,43.1
111,180,0.897436,16,gelu,0.621883,8.52428,0.00116566,20,True,3.23113e-05,37.2
112,185,0.897436,16,gelu,0.602926,0.82974,0.000710487,30,True,4.51614e-05,39.1
113,197,0.897436,16,gelu,0.547681,1.02803,0.00240629,20,True,0.000198563,30.5
114,13,0.884615,64,gelu,0.689561,4.81288,9.90614e-05,100,False,1.15145e-05,24.5
115,14,0.884615,64,gelu,0.559416,4.00956,7.28183e-05,10,False,2.92505e-06,24.7
116,16,0.884615,64,gelu,0.555513,3.44651,7.03331e-05,40,False,1.02727e-06,25.3
117,19,0.884615,16,gelu,0.522297,5.50569,0.000218554,30,False,0.000670135,38.3
118,20,0.884615,64,gelu,0.360325,0.885028,4.3475e-05,90,False,1.04799e-06,24.2
119,21,0.884615,64,gelu,0.689111,5.33116,0.000179472,100,False,1.83808e-05,24.3
120,26,0.884615,64,gelu,0.640139,5.97505,0.000246946,45,False,5.77026e-06,25.2
121,28,0.884615,16,gelu,0.378066,1.32617,0.000351546,30,False,1.00302e-08,25.8
122,42,0.884615,64,gelu,0.636884,0.808525,0.00327215,50,False,1.09001e-05,25.0
123,43,0.884615,64,gelu,0.190977,0.544496,0.0011897,25,False,7.10166e-07,8.4
124,59,0.884615,16,gelu,0.632103,3.10703,0.00402252,25,True,0.000147228,76.8
125,60,0.884615,16,gelu,0.626382,0.970972,7.07978e-05,10,True,6.46919e-05,66.2
126,78,0.884615,16,gelu,0.602554,3.8645,0.00487797,95,True,1.54233e-05,40.7
127,83,0.884615,16,gelu,0.543268,0.752312,0.000535284,85,True,1.04699e-05,40.9
128,88,0.884615,16,gelu,0.505109,3.27927,0.000242743,15,True,5.60943e-05,26.6
129,95,0.884615,16,gelu,0.644451,0.944206,0.0010931,20,True,8.55355e-05,75.8
130,110,0.884615,16,gelu,0.648475,0.320055,9.32843e-05,10,True,4.42268e-06,35.0
131,128,0.884615,16,gelu,0.407096,1.63305,0.000199859,10,True,4.70702e-05,19.7
132,142,0.884615,16,gelu,0.524733,1.42456,0.000570438,25,True,5.38997e-05,34.3
133,157,0.884615,16,gelu,0.510631,0.764164,0.000453422,15,True,2.24817e-05,25.0
134,158,0.884615,32,relu,0.624768,0.00286971,0.00158384,75,True,3.85913e-05,30.8
135,178,0.884615,16,gelu,0.663853,9.58274,0.00317745,30,True,1.90303e-06,42.7
136,186,0.884615,64,gelu,0.63778,1.16483,0.00130813,20,True,2.0576e-05,17.4
137,190,0.884615,16,gelu,0.682821,1.68528,0.00178643,15,True,2.40869e-05,32.7
138,31,0.871795,64,gelu,0.650112,8.99267,0.0026624,85,False,0.000273106,25.9
139,33,0.871795,64,gelu,0.657751,5.92734,0.00122302,90,False,2.65399e-05,25.0
140,55,0.871795,64,gelu,0.669315,0.952143,0.000125901,25,True,8.86953e-07,42.0
141,68,0.871795,16,gelu,0.00827106,2.23406,0.00165619,15,True,8.12796e-06,9.2
142,73,0.871795,16,gelu,0.529128,1.76283,0.000801749,30,True,3.53487e-05,35.8
143,77,0.871795,16,gelu,0.437525,1.53617,0.000495206,30,True,2.52837e-05,27.2
144,79,0.871795,16,relu,0.463031,2.26696,0.0030548,15,True,3.138e-06,19.7
145,99,0.871795,32,gelu,0.532237,0.604508,0.00373193,30,True,2.19536e-05,20.6
146,102,0.871795,16,gelu,0.554453,1.49976,0.000288379,15,True,3.14655e-05,39.4
147,109,0.871795,16,gelu,0.661962,0.674742,0.000413823,10,True,6.34774e-06,20.2
148,113,0.871795,16,gelu,0.622449,0.942336,0.00144545,10,True,7.08838e-06,16.1
149,144,0.871795,16,gelu,0.558934,0.448935,0.00113131,25,True,2.73516e-05,24.5
150,160,0.871795,16,gelu,0.298565,0.536026,0.000784394,25,True,5.51088e-05,17.0
151,162,0.871795,16,gelu,0.577512,1.66386,0.00107036,25,True,0.00053304,28.5
152,192,0.871795,16,gelu,0.377822,2.17059,0.000344593,85,True,6.32035e-05,41.1
153,8,0.858974,64,gelu,0.220049,0.254191,9.52881e-06,20,False,1.37311e-06,24.4
154,12,0.858974,64,gelu,0.681891,0.0417274,0.000851905,10,False,9.08695e-06,8.6
155,15,0.858974,64,gelu,0.568944,1.5556,0.00490449,35,False,1.8036e-05,24.6
156,53,0.858974,64,gelu,0.655181,1.75118,4.90111e-05,10,True,5.25796e-08,52.0
157,183,0.858974,16,gelu,0.552787,0.607594,0.0017107,30,True,3.22104e-06,31.4
158,193,0.858974,16,gelu,0.603,2.49838,0.000493695,10,True,4.17106e-05,21.1
159,24,0.846154,64,gelu,0.620725,2.40708,2.54661e-05,65,False,4.87102e-05,24.7
160,37,0.846154,16,relu,0.398327,1.74264,0.00229206,60,False,0.00092511,37.8
161,67,0.846154,16,relu,0.618414,1.6113,0.000594,10,True,1.47496e-05,24.8
162,97,0.846154,16,relu,0.632791,0.23878,0.0028224,40,True,1.19075e-05,33.3
163,124,0.846154,16,gelu,0.56078,1.13205,0.000349429,15,True,1.39579e-05,24.4
164,179,0.846154,16,gelu,0.572906,7.85072,0.00382323,15,True,1.10367e-05,21.7
165,1,0.833333,64,gelu,0.302362,1.81825,0.00055471,25,False,1.15264e-07,13.0
166,39,0.833333,64,relu,0.661067,8.88619,4.25972e-05,15,False,1.40217e-07,24.6
167,48,0.833333,64,relu,0.67059,2.11343,0.000108089,70,True,5.41931e-08,24.8
168,90,0.833333,16,gelu,0.0564317,1.59339,0.000475931,20,True,2.71264e-06,13.0
169,58,0.820513,16,gelu,0.139353,2.59209,0.000163037,35,True,8.67896e-06,47.0
170,150,0.820513,16,gelu,0.170378,0.339008,0.000228454,20,True,1.78912e-05,18.6
171,199,0.820513,16,gelu,0.632202,3.6421,3.31921e-05,15,True,4.45282e-06,42.6
172,173,0.807692,16,gelu,0.590585,7.65399,0.00454672,25,True,1.88761e-05,19.8
173,175,0.807692,16,gelu,0.613564,5.82468,2.32621e-05,15,True,9.36824e-06,40.9
174,188,0.807692,16,relu,0.621232,8.96639,0.00492927,35,True,1.28622e-05,40.2
175,29,0.794872,32,relu,0.509618,0.125474,2.06516e-05,65,True,5.78228e-07,30.0
176,32,0.794872,64,gelu,0.598229,8.09356,0.000592161,65,False,0.000222734,25.9
177,115,0.794872,16,gelu,0.638761,1.7148,0.000436127,10,True,2.1781e-05,22.2
178,18,0.769231,32,gelu,0.476237,2.74979,0.00400507,20,False,4.87742e-06,14.8
179,4,0.756410,64,relu,0.41853,9.69585,1.30523e-05,80,True,8.39986e-08,23.8
180,17,0.756410,64,gelu,0.621449,1.0133,0.000608848,10,False,4.28167e-05,9.7
181,27,0.756410,64,gelu,0.568639,3.51279,0.0015683,15,False,1.94526e-06,20.9
182,129,0.756410,16,gelu,0.650757,1.25983,8.29253e-06,15,True,1.81373e-07,41.5
183,5,0.743590,16,relu,0.098647,8.28738,1.64082e-06,40,False,2.27376e-07,38.9
184,41,0.743590,64,gelu,0.607003,0.515105,0.000978793,40,False,3.81181e-06,25.1
185,119,0.743590,16,gelu,0.247407,0.669093,2.39533e-06,80,True,3.89288e-06,40.3
186,0,0.730769,64,relu,0.0406585,7.31994,1.36299e-06,65,True,0.000566985,25.1
187,2,0.730769,32,relu,0.425281,1.99674,3.9731e-06,55,True,8.43101e-05,28.6
188,3,0.730769,16,relu,0.024072,6.84233,5.44484e-07,50,False,3.07865e-08,38.7
189,36,0.730769,64,gelu,0.464107,6.46693,4.61137e-06,75,True,0.000101349,25.6
190,50,0.730769,64,gelu,0.697091,1.26709,1.38034e-05,15,True,2.11298e-07,39.7
191,54,0.717949,64,gelu,0.581406,0.515486,1.28776e-06,30,True,2.1971e-06,42.9
192,145,0.679487,16,gelu,0.478535,1.27029,4.1246e-07,85,True,2.1402e-05,42.2
193,76,0.666667,16,gelu,0.556405,1.07117,1.78714e-07,25,True,1.30863e-05,41.2
194,6,0.628205,16,gelu,0.250926,7.06857,1.07515e-08,75,True,0.000119483,39.6
195,40,0.628205,16,gelu,0.326097,4.3755,1.05762e-08,95,False,2.21609e-06,39.4
196,130,0.628205,16,gelu,0.608159,1.06974,1.5916e-08,20,True,1.0597e-05,25.7
197,44,0.615385,64,gelu,0.591787,1.26516,4.15095e-08,75,False,2.82721e-07,25.1
198,7,0.602564,32,gelu,0.083716,7.29606,5.91942e-07,70,True,4.22587e-07,29.1
199,34,0.551282,64,gelu,0.591376,9.98284,0.000376028,20,False,6.51219e-06,25.2
200,9,0.307692,32,relu,0.443383,2.89751,2.01332e-07,25,True,2.42605e-08,8.1
