rank,trial,value,dataset.batch_size,model.activation,model.dropout,model.kernel_topology_names,optim.grad_clip,optim.lr,optim.patience,optim.use_scheduler,optim.weight_decay,duration_s
32,89,0.973282,64,gelu,0.4713,"['grid', 'chain', 'horizontal', 'vertical']",5.08859,7.64166e-05,56,True,9.02822e-05,106.8
33,103,0.973282,16,gelu,0.622172,"['grid', 'chain', 'horizontal', 'kings']",4.10993,2.20017e-05,46,False,7.53402e-08,190.6
34,130,0.973282,64,gelu,0.689569,"['grid', 'chain', 'horizontal', 'cross']",0.0160591,0.00015713,56,True,1.31266e-06,110.7
35,132,0.973282,64,gelu,0.634218,"['grid', 'chain', 'horizontal', 'cross']",0.77243,0.00072588,51,True,2.52038e-06,99.5
36,144,0.973282,64,gelu,0.67331,"['grid', 'chain', 'horizontal', 'cross']",1.75492,0.000451097,46,True,2.42072e-06,90.1
37,151,0.973282,64,relu,0.639249,"['grid', 'chain', 'horizontal', 'cross']",5.82193,0.000138179,51,True,8.52728e-07,105.4
38,161,0.973282,64,gelu,0.695073,"['grid', 'chain', 'horizontal', 'cross']",1.11208,0.000316544,51,True,1.71618e-06,104.2
39,163,0.973282,64,gelu,0.663999,"['grid', 'chain', 'horizontal', 'cross']",0.652152,0.000196585,51,True,2.07617e-06,105.4
40,175,0.973282,64,gelu,0.687128,"['grid', 'chain', 'horizontal', 'cross']",0.179697,0.000571447,46,True,2.39911e-06,103.6
41,181,0.973282,64,gelu,0.671818,"['grid', 'chain', 'horizontal', 'cross']",1.10712,0.000397172,51,True,1.61151e-06,108.7
42,191,0.973282,64,gelu,0.685021,"['grid', 'chain', 'horizontal', 'cross']",0.0973939,0.000319002,56,True,7.17714e-06,105.1
43,22,0.971374,16,gelu,0.490436,"['grid', 'chain', 'horizontal', 'kings']",1.19672,0.000132013,21,False,6.48006e-08,89.6
44,30,0.971374,64,gelu,0.386516,"['grid', 'chain', 'horizontal', 'cross']",0.153197,0.00183594,66,True,5.67303e-07,79.2
45,37,0.971374,64,gelu,0.00284846,"['grid', 'chain', 'horizontal', 'cross']",0.0431596,0.000326047,56,True,3.62954e-07,67.2
46,43,0.971374,16,gelu,0.521054,"['grid', 'chain', 'horizontal', 'vertical']",1.52956,9.57136e-05,51,True,3.70258e-08,115.6
47,46,0.971374,16,gelu,0.568548,"['grid', 'chain', 'horizontal', 'kings']",1.32761,0.000514741,56,True,7.92083e-07,122.7
48,59,0.971374,64,gelu,0.549756,"['grid', 'chain', 'horizontal', 'star']",1.58133,0.000881429,31,True,8.67031e-07,73.5
49,72,0.971374,16,gelu,0.699586,"['grid', 'chain', 'horizontal', 'kings']",0.391013,5.54218e-05,81,False,4.25981e-05,180.8
50,73,0.971374,16,gelu,0.577898,"['grid', 'chain', 'horizontal', 'kings']",1.44132,4.19253e-05,91,False,2.50605e-05,188.3
51,74,0.971374,16,gelu,0.632165,"['grid', 'chain', 'horizontal', 'kings']",0.819608,1.45031e-05,96,False,0.000297446,185.5
52,76,0.971374,16,relu,0.679411,"['grid', 'chain', 'horizontal', 'cross']",0.0576026,0.000215988,86,True,3.96615e-06,180.1
53,79,0.971374,16,gelu,0.658589,"['grid', 'chain', 'horizontal', 'cross']",1.66759,0.00013481,96,False,0.000208399,181.6
54,81,0.971374,16,gelu,0.433742,"['grid', 'chain', 'horizontal', 'kings']",0.892721,9.63484e-06,91,False,3.8559e-07,180.0
55,82,0.971374,16,gelu,0.62392,"['grid', 'chain', 'horizontal', 'kings']",1.27502,1.26788e-05,11,False,2.09248e-06,182.6
56,115,0.971374,16,gelu,0.652579,"['grid', 'chain', 'horizontal', 'vertical']",0.866217,4.59066e-05,36,False,6.94906e-07,184.6
57,117,0.971374,64,gelu,0.615791,"['grid', 'chain', 'horizontal', 'kings']",1.49347,0.00113962,41,True,6.9967e-08,95.2
58,123,0.971374,64,gelu,0.690044,"['grid', 'chain', 'horizontal', 'cross']",1.11375,0.000388869,61,True,2.86324e-06,108.8
59,126,0.971374,64,gelu,0.649973,"['grid', 'chain', 'horizontal', 'cross']",0.405361,0.000544912,56,True,1.17681e-06,104.0
60,133,0.971374,64,gelu,0.618249,"['grid', 'chain', 'horizontal', 'cross']",0.353617,0.000215617,61,True,2.07904e-06,108.5
61,138,0.971374,64,gelu,0.307642,"['grid', 'chain', 'horizontal', 'cross']",0.216987,0.000170655,56,True,0.000117947,82.9
62,139,0.971374,64,gelu,0.607308,"['grid', 'chain', 'horizontal', 'cross']",1.42757,8.1766e-05,16,True,4.77178e-07,98.5
63,141,0.971374,64,gelu,0.654446,"['grid', 'chain', 'horizontal', 'cross']",0.920389,0.000277266,51,True,1.03793e-06,98.9
64,146,0.971374,64,gelu,0.657633,"['grid', 'chain', 'horizontal', 'ring']",1.09703,0.000354156,46,True,5.79197e-07,98.1
65,152,0.971374,64,relu,0.674007,"['grid', 'chain', 'horizontal', 'cross']",0.827822,0.000471203,51,True,2.32518e-06,105.2
66,153,0.971374,64,gelu,0.646432,"['grid', 'chain', 'horizontal', 'cross']",1.29282,0.00024171,46,True,0.000147534,109.0
67,157,0.971374,64,gelu,0.662358,"['grid', 'chain', 'horizontal', 'cross']",7.97597,0.000819105,91,True,1.9868e-05,105.2
68,167,0.971374,64,gelu,0.676871,"['grid', 'chain', 'horizontal', 'kings']",3.3369,0.000247099,51,False,0.000108431,104.2
69,172,0.971374,64,gelu,0.670203,"['grid', 'chain', 'horizontal', 'cross']",0.956583,0.000398622,51,True,1.11491e-06,103.9
70,173,0.971374,64,gelu,0.64005,"['grid', 'chain', 'horizontal', 'cross']",0.726265,0.000165575,56,True,1.81726e-06,107.6
71,180,0.971374,64,relu,0.650579,"['grid', 'chain', 'horizontal', 'cross']",6.65493,0.000515671,51,True,1.95209e-06,106.6
72,183,0.971374,64,gelu,0.632398,"['grid', 'chain', 'horizontal', 'cross']",0.194022,0.00032916,56,True,3.52094e-07,103.4
73,192,0.971374,64,gelu,0.663201,"['grid', 'chain', 'horizontal', 'cross']",0.221997,0.000476853,56,True,2.55657e-06,105.8
74,193,0.971374,64,gelu,0.674034,"['grid', 'chain', 'horizontal', 'cross']",0.327594,0.000325837,56,True,1.06782e-05,106.5
75,196,0.971374,64,gelu,0.684943,"['grid', 'chain', 'horizontal', 'kings']",1.0391,0.000357513,61,False,5.6142e-06,103.8
76,14,0.969466,16,gelu,0.237288,"['grid', 'chain', 'horizontal', 'star']",1.95929,3.39201e-05,16,False,0.000899653,86.8
77,16,0.969466,16,gelu,0.502751,"['grid', 'chain', 'horizontal', 'kings']",1.78049,9.44953e-06,41,False,1.86914e-07,178.9
78,19,0.969466,32,gelu,0.284127,"['grid', 'chain', 'horizontal', 'cross']",5.90582,5.0668e-05,26,False,9.83986e-06,92.2
79,45,0.969466,32,gelu,0.479527,"['grid', 'chain', 'horizontal', 'cross']",3.34371,2.98855e-05,41,False,2.19733e-07,131.6
80,47,0.969466,64,relu,0.456112,"['grid', 'chain', 'horizontal', 'ring']",9.38335,7.69784e-05,71,False,4.48623e-07,103.4
81,52,0.969466,64,gelu,0.649452,"['grid', 'chain', 'horizontal', 'cross']",0.973914,0.000439675,51,True,2.99091e-06,103.0
82,53,0.969466,64,gelu,0.659398,"['grid', 'chain', 'horizontal', 'cross']",1.733,0.00270665,46,True,1.04954e-06,88.5
83,57,0.969466,64,gelu,0.508551,"['grid', 'chain', 'horizontal', 'kings']",3.14717,1.81812e-05,6,False,2.80243e-07,94.5
84,66,0.969466,32,gelu,0.633978,"['grid', 'chain', 'horizontal', 'cross']",0.421687,3.54786e-05,86,False,0.000308227,132.0
85,80,0.969466,32,gelu,0.556807,"['grid', 'chain', 'horizontal', 'kings']",0.528919,0.00067351,71,True,2.22003e-05,132.6
86,85,0.969466,64,gelu,0.289949,"['grid', 'chain', 'horizontal', 'cross']",0.798626,5.3066e-05,26,False,1.29276e-06,92.8
87,97,0.969466,16,gelu,0.633753,"['grid', 'chain', 'horizontal', 'kings']",0.228919,5.93709e-05,36,True,1.23244e-07,144.7
88,101,0.969466,16,gelu,0.645844,"['grid', 'chain', 'horizontal', 'kings']",1.27927,1.5319e-05,36,False,1.77788e-07,199.7
89,105,0.969466,16,gelu,0.676257,"['grid', 'chain', 'horizontal', 'kings']",0.551617,3.95675e-05,36,False,1.03985e-06,183.1
90,129,0.969466,64,gelu,0.642458,"['grid', 'chain', 'horizontal', 'cross']",1.59714,0.002331,66,True,3.73424e-06,104.7
91,135,0.969466,64,gelu,0.627473,"['grid', 'chain', 'horizontal', 'cross']",0.594477,0.000113195,56,True,3.03864e-06,107.9
92,136,0.969466,64,gelu,0.651574,"['grid', 'chain', 'horizontal', 'cross']",1.21383,0.00106045,46,True,9.11934e-07,101.2
93,137,0.969466,64,gelu,0.668282,"['grid', 'chain', 'horizontal', 'cross']",0.764458,0.00028217,86,True,6.69243e-07,107.2
94,143,0.969466,64,gelu,0.686502,"['grid', 'chain', 'horizontal', 'cross']",0.52239,0.000136505,21,True,1.3679e-06,103.1
95,145,0.969466,64,gelu,0.699307,"['grid', 'chain', 'horizontal', 'cross']",1.3858,0.000280626,56,True,1.51595e-06,104.7
96,154,0.969466,64,gelu,0.555233,"['grid', 'chain', 'horizontal', 'cross']",3.74554,8.80773e-05,51,True,1.85292e-06,105.1
97,162,0.969466,64,gelu,0.699178,"['grid', 'chain', 'horizontal', 'cross']",0.8903,0.000319168,56,True,4.74513e-06,104.6
98,165,0.969466,64,gelu,0.634739,"['grid', 'chain', 'horizontal', 'cross']",0.0161746,3.96719e-05,46,True,0.000177933,105.8
99,168,0.969466,16,gelu,0.699262,"['grid', 'chain', 'horizontal', 'ring']",9.91325,0.000383542,56,True,1.29377e-06,182.3
100,170,0.969466,64,gelu,0.684562,"['grid', 'chain', 'horizontal', 'kings']",1.28636,0.000263406,91,True,1.25709e-07,112.5
101,179,0.969466,16,gelu,0.683566,"['grid', 'chain', 'horizontal', 'vertical']",0.703986,0.000218326,41,True,6.77677e-07,131.7
102,187,0.969466,16,gelu,0.570522,"['grid', 'chain', 'horizontal', 'cross']",0.739073,0.00105728,86,True,1.95396e-07,179.2
103,190,0.969466,16,gelu,0.699878,"['grid', 'chain', 'horizontal', 'cross']",0.834791,0.000202777,91,True,9.59084e-08,186.1
104,194,0.969466,64,gelu,0.160283,"['grid', 'chain', 'horizontal', 'cross']",0.574415,0.000256093,66,True,1.43049e-07,79.1
105,195,0.969466,64,gelu,0.655552,"['grid', 'chain', 'horizontal', 'cross']",0.377174,0.00012237,51,True,1.47051e-05,106.1
106,199,0.969466,64,gelu,0.689877,"['grid', 'chain', 'horizontal', 'kings']",0.839105,0.000196559,96,True,8.93628e-05,106.7
107,25,0.967557,64,gelu,0.536271,"['grid', 'chain', 'horizontal', 'kings']",0.95947,1.76702e-05,41,False,7.59655e-07,103.3
108,38,0.967557,64,relu,0.590781,"['grid', 'chain', 'horizontal', 'vertical']",5.03187,0.00172834,76,True,2.86736e-06,99.3
109,41,0.967557,64,gelu,0.493318,"['grid', 'chain', 'horizontal', 'kings']",0.969903,0.000168111,46,True,5.46522e-08,93.0
110,44,0.967557,64,gelu,0.328864,"['grid', 'chain', 'horizontal', 'cross']",2.23134,0.000261843,31,False,1.91407e-06,64.2
111,48,0.967557,16,gelu,0.397658,"['grid', 'chain', 'horizontal', 'cross']",1.88126,0.000185362,46,False,4.88527e-08,109.2
112,61,0.967557,16,gelu,0.666853,"['grid', 'chain', 'horizontal', 'kings']",0.387466,8.99218e-06,96,False,1.67322e-05,174.7
113,65,0.967557,16,gelu,0.680248,"['grid', 'chain', 'horizontal', 'kings']",0.327661,2.17536e-05,91,False,8.06177e-05,181.6
114,68,0.967557,64,gelu,0.602474,"['grid', 'chain', 'horizontal', 'ring']",7.57845,7.05387e-05,86,False,0.000137985,108.1
115,77,0.967557,64,gelu,0.587246,"['grid', 'chain', 'horizontal', 'vertical']",8.3534,0.00034951,86,False,5.07161e-05,108.2
116,83,0.967557,16,gelu,0.680646,"['grid', 'chain', 'horizontal', 'kings']",0.309869,2.57976e-05,41,False,0.000562525,183.9
117,86,0.967557,16,gelu,0.578007,"['grid', 'chain', 'horizontal', 'ring']",2.67282,0.00134956,51,False,3.91053e-06,117.8
118,88,0.967557,16,gelu,0.400128,"['grid', 'chain', 'horizontal', 'cross']",1.06505,0.000132077,66,False,2.36719e-06,152.9
119,92,0.967557,16,gelu,0.440244,"['grid', 'chain', 'horizontal', 'kings']",0.498239,0.000229323,46,False,4.04853e-08,108.4
120,94,0.967557,16,gelu,0.664788,"['grid', 'chain', 'horizontal', 'kings']",0.228095,3.10822e-05,31,False,5.5598e-05,192.0
121,112,0.967557,16,gelu,0.485016,"['grid', 'chain', 'horizontal', 'kings']",1.17225,0.000456441,46,False,1.00134e-07,104.5
122,140,0.967557,64,gelu,0.635401,"['grid', 'chain', 'horizontal', 'cross']",9.07228,0.000609628,96,True,1.11896e-05,109.5
123,142,0.967557,64,gelu,0.66194,"['grid', 'chain', 'horizontal', 'cross']",1.25948,0.000225666,51,True,9.15382e-07,108.8
124,150,0.967557,32,relu,0.597807,"['grid', 'chain', 'horizontal', 'star']",4.90887,0.000197948,96,True,5.91973e-05,135.4
125,160,0.967557,64,gelu,0.6467,"['grid', 'chain', 'horizontal', 'kings']",2.10262,6.73852e-05,31,False,7.38315e-07,109.6
126,15,0.965649,32,gelu,0.248991,"['grid', 'chain', 'horizontal', 'star']",1.66035,0.00475551,16,False,7.35852e-06,59.3
127,28,0.965649,32,gelu,0.614599,"['grid', 'chain', 'horizontal', 'kings']",3.78134,0.00140372,66,False,1.0229e-08,113.9
128,34,0.965649,64,gelu,0.530735,"['grid', 'chain', 'horizontal', 'cross']",4.36186,2.60939e-05,36,True,5.8771e-06,102.6
129,35,0.965649,64,gelu,0.622608,"['grid', 'chain', 'horizontal', 'cross']",0.671364,6.75611e-05,66,True,1.5973e-07,103.4
130,96,0.965649,64,gelu,0.681361,"['grid', 'chain', 'horizontal', 'cross']",0.00290947,4.46221e-05,36,False,3.30505e-05,103.1
131,99,0.965649,32,gelu,0.609437,"['grid', 'chain', 'horizontal', 'cross']",0.654163,0.000146627,26,False,3.32671e-07,79.4
132,102,0.965649,16,gelu,0.687786,"['grid', 'chain', 'horizontal', 'kings']",1.04169,1.06128e-05,41,False,1.38373e-07,186.1
133,107,0.965649,16,gelu,0.361225,"['grid', 'chain', 'horizontal', 'cross']",1.57554,2.7645e-05,61,True,4.51027e-07,186.1
134,111,0.965649,16,gelu,0.493803,"['grid', 'chain', 'horizontal', 'kings']",0.777048,0.000314401,51,False,3.11243e-08,124.5
135,114,0.965649,16,gelu,0.464114,"['grid', 'chain', 'horizontal', 'kings']",0.0381709,0.000107969,56,False,5.35874e-08,158.4
136,119,0.965649,16,relu,0.541075,"['grid', 'chain', 'horizontal', 'kings']",6.70941,0.00054493,76,False,2.60147e-07,174.6
137,159,0.965649,16,gelu,0.680898,"['grid', 'chain', 'horizontal', 'cross']",1.62413,0.00055415,46,True,1.16971e-06,157.6
138,169,0.965649,64,gelu,0.62447,"['grid', 'chain', 'horizontal', 'cross']",0.464301,2.03278e-05,51,False,2.922e-06,111.1
139,178,0.965649,32,gelu,0.699844,"['grid', 'chain', 'horizontal', 'star']",0.428798,5.50427e-05,96,False,3.15278e-06,133.4
140,186,0.965649,64,gelu,0.612818,"['grid', 'chain', 'horizontal', 'kings']",7.05017,0.00015392,46,False,1.2047e-06,106.3
141,198,0.965649,64,relu,0.670072,"['grid', 'chain', 'horizontal', 'cross']",0.19922,0.000509865,51,False,5.36723e-05,104.8
142,13,0.963740,16,gelu,0.195137,"['grid', 'chain', 'horizontal', 'star']",1.95323,5.13003e-05,16,False,0.000443014,80.7
143,27,0.963740,16,gelu,0.419701,"['grid', 'chain', 'horizontal', 'kings']",2.37514,3.16295e-06,51,False,1.11438e-07,187.8
144,58,0.963740,16,relu,0.56507,"['grid', 'chain', 'horizontal', 'cross']",6.10973,0.00027253,21,False,8.18911e-08,89.2
145,67,0.963740,16,gelu,0.666307,"['grid', 'chain', 'horizontal', 'kings']",0.685861,0.000113818,91,False,8.31908e-05,195.6
146,98,0.963740,64,gelu,0.699841,"['grid', 'chain', 'horizontal', 'kings']",0.498998,9.2869e-05,31,False,1.52305e-06,103.7
147,108,0.963740,64,gelu,0.102259,"['grid', 'chain', 'horizontal', 'ring']",0.322593,7.11193e-05,46,False,0.000134775,81.3
148,124,0.963740,64,gelu,0.674336,"['grid', 'chain', 'horizontal', 'cross']",0.678804,3.5096e-05,56,True,1.69796e-06,104.6
149,149,0.963740,64,relu,0.625505,"['grid', 'chain', 'horizontal', 'vertical']",0.708711,5.14449e-05,91,True,7.92268e-05,104.4
150,156,0.963740,64,gelu,0.620231,"['grid', 'chain', 'horizontal', 'cross']",0.982775,2.78396e-05,56,True,3.59933e-06,105.5
151,189,0.963740,64,gelu,0.679302,"['grid', 'chain', 'horizontal', 'kings']",1.15955,4.3913e-05,51,True,4.13294e-06,107.9
152,197,0.963740,16,gelu,0.635846,"['grid', 'chain', 'horizontal', 'cross']",0.664862,8.3426e-05,46,True,1.48952e-06,138.5
153,17,0.961832,64,gelu,0.658247,"['grid', 'chain', 'horizontal', 'cross']",2.86786,1.32825e-05,16,False,1.31364e-08,102.3
154,18,0.961832,16,gelu,0.136628,"['grid', 'chain', 'horizontal', 'star']",0.983564,1.60895e-06,46,False,0.000191393,173.0
155,24,0.961832,16,gelu,0.424947,"['grid', 'chain', 'horizontal', 'kings']",0.402996,0.000177179,51,False,2.76339e-07,110.9
156,69,0.961832,16,gelu,0.675596,"['grid', 'chain', 'horizontal', 'cross']",0.0978889,0.000165291,81,True,1.62327e-05,186.1
157,70,0.961832,64,gelu,0.619496,"['grid', 'chain', 'horizontal', 'star']",1.14089,0.000436624,96,False,2.67276e-05,109.6
158,75,0.961832,16,gelu,0.611512,"['grid', 'chain', 'horizontal', 'kings']",1.18402,8.75438e-05,71,False,0.000110507,186.6
159,84,0.961832,16,gelu,0.515124,"['grid', 'chain', 'horizontal', 'kings']",1.78049,3.92691e-06,21,False,5.92623e-07,189.8
160,91,0.961832,16,gelu,0.527495,"['grid', 'chain', 'horizontal', 'kings']",0.959497,0.000205918,41,False,6.19101e-08,102.7
161,116,0.961832,16,gelu,0.599119,"['grid', 'chain', 'horizontal', 'star']",0.229592,0.000248818,41,False,2.19737e-08,97.5
162,118,0.961832,32,gelu,0.667335,"['grid', 'chain', 'horizontal', 'cross']",1.83408,6.35215e-05,31,False,1.67522e-07,117.7
163,176,0.961832,16,gelu,0.64993,"['grid', 'chain', 'horizontal', 'cross']",0.334391,0.000314227,41,False,9.6822e-07,127.7
164,177,0.961832,64,gelu,0.663621,"['grid', 'chain', 'horizontal', 'kings']",0.568472,3.23269e-05,46,True,1.3333e-06,102.4
165,188,0.961832,64,gelu,0.644236,"['grid', 'chain', 'horizontal', 'cross']",0.517911,0.000670106,56,False,1.89387e-06,89.5
166,4,0.959924,16,relu,0.0811083,"['grid', 'chain', 'horizontal', 'vertical']",7.29007,0.000443905,76,False,3.42205e-05,141.7
167,50,0.959924,16,gelu,0.542156,"['grid', 'chain', 'horizontal', 'cross']",0.639531,0.000892972,36,True,1.74151e-08,85.3
168,55,0.959924,32,gelu,0.698727,"['grid', 'chain', 'horizontal', 'kings']",1.15933,0.00011423,81,False,5.24327e-06,129.3
169,100,0.959924,16,gelu,0.665705,"['grid', 'chain', 'horizontal', 'kings']",0.211067,0.000101259,26,True,0.000196823,99.2
170,104,0.959924,16,gelu,0.659228,"['grid', 'chain', 'horizontal', 'cross']",0.810303,6.31686e-06,51,False,2.35476e-07,180.7
171,110,0.959924,64,gelu,0.689271,"['grid', 'chain', 'horizontal', 'cross']",1.34785,1.76017e-05,86,True,6.52571e-05,107.2
172,113,0.959924,16,gelu,0.419336,"['grid', 'chain', 'horizontal', 'kings']",0.474302,0.000182675,41,False,4.03028e-05,128.2
173,166,0.959924,16,gelu,0.653977,"['grid', 'chain', 'horizontal', 'cross']",1.49243,0.000115637,11,True,7.29094e-05,75.3
174,11,0.958015,16,gelu,0.049031,"['grid', 'chain', 'horizontal', 'star']",6.77252,0.000541981,96,False,3.10356e-05,169.2
175,12,0.958015,16,relu,0.182201,"['grid', 'chain', 'horizontal', 'cross']",9.98007,9.80903e-05,36,False,2.95134e-07,94.5
176,42,0.956107,64,gelu,0.375106,"['grid', 'chain', 'horizontal', 'kings']",0.581553,0.00090571,61,False,1.17462e-07,78.4
177,87,0.954198,64,relu,0.647629,"['grid', 'chain', 'horizontal', 'kings']",1.44219,2.13828e-05,91,True,2.15105e-07,107.6
178,90,0.954198,16,gelu,0.594885,"['grid', 'chain', 'horizontal', 'star']",0.665343,0.000364048,96,False,7.06688e-06,189.3
179,109,0.954198,16,gelu,0.635492,"['grid', 'chain', 'horizontal', 'kings']",1.03121,0.000735258,96,False,0.000261124,190.1
180,39,0.952290,64,gelu,0.448096,"['grid', 'chain', 'horizontal', 'cross']",1.42631,0.000595229,41,True,2.50991e-08,60.9
181,106,0.952290,64,relu,0.226481,"['grid', 'chain', 'horizontal', 'kings']",1.98186,1.66077e-06,91,False,9.8338e-08,103.3
182,120,0.950382,64,gelu,0.576332,"['grid', 'chain', 'horizontal', 'kings']",0.577116,7.69846e-06,91,True,4.73252e-06,202.7
183,20,0.946565,16,gelu,0.564799,"['grid', 'chain', 'horizontal', 'star']",3.5617,0.00446024,6,False,0.000152549,45.4
184,10,0.940840,32,gelu,0.566703,"['grid', 'chain', 'horizontal', 'cross']",0.179619,0.000850624,1,False,0.000704183,10.2
185,40,0.940840,64,relu,0.650586,"['grid', 'chain', 'horizontal', 'ring']",0.696456,5.83646e-06,26,True,8.51368e-08,98.3
186,36,0.931298,64,relu,0.692127,"['grid', 'chain', 'horizontal', 'ring']",2.37339,5.55184e-06,31,True,1.07707e-06,98.6
187,2,0.927481,64,gelu,0.463766,"['grid', 'chain', 'horizontal', 'kings']",4.95177,3.22415e-06,1,True,4.0756e-08,48.6
188,8,0.923664,16,gelu,0.351875,"['grid', 'chain', 'horizontal', 'ring']",3.00878,2.72207e-07,26,False,3.06367e-06,177.6
189,78,0.923664,64,gelu,0.643019,"['grid', 'chain', 'horizontal', 'kings']",2.15556,3.40589e-06,81,True,9.56527e-06,105.4
190,56,0.917939,16,gelu,0.60576,"['grid', 'chain', 'horizontal', 'cross']",2.02732,5.83945e-07,61,True,1.55258e-07,179.6
191,33,0.908397,64,gelu,0.452727,"['grid', 'chain', 'horizontal', 'cross']",2.3748,1.19584e-06,76,True,5.32106e-07,104.1
192,7,0.889313,32,relu,0.292188,"['grid', 'chain', 'horizontal', 'cross']",8.18015,1.99065e-07,86,False,1.36628e-06,124.5
193,1,0.887405,64,gelu,0.41469,"['grid', 'chain', 'horizontal', 'ring']",4.5607,4.623e-07,76,False,6.78905e-07,102.6
194,9,0.814885,64,relu,0.0632028,"['grid', 'chain', 'horizontal', 'vertical']",3.67783,2.26094e-07,61,True,4.37604e-05,97.3
195,49,0.805344,64,gelu,0.593807,"['grid', 'chain', 'horizontal', 'vertical']",0.0628719,1.05993e-07,61,False,1.32804e-05,103.0
196,26,0.467557,16,gelu,0.629444,"['grid', 'chain', 'horizontal', 'kings']",2.8201,1.00345e-08,36,True,2.82314e-08,180.0
