rank,trial,value,dataset.batch_size,model.activation,model.dropout,model.kernel_topology_names,optim.grad_clip,optim.lr,optim.patience,optim.use_scheduler,optim.weight_decay,duration_s
166,69,0.858974,32,gelu,0.471713,['ring'],0.718729,0.00497038,81,True,5.33201e-05,149.1
167,86,0.858974,16,gelu,0.000620077,['kings'],1.75351,0.00149609,46,True,3.70271e-06,15.6
168,126,0.858974,16,gelu,0.526499,['kings'],6.05354,4.59459e-05,86,True,1.0285e-06,33.5
169,30,0.846154,16,gelu,0.0861765,['horizontal'],2.24446,0.00240428,71,True,2.11788e-07,57.0
170,34,0.846154,16,relu,0.620249,['vertical'],0.681221,3.02387e-05,71,False,7.43566e-08,67.5
171,80,0.846154,64,gelu,0.136974,['horizontal'],2.94868,0.00229711,71,True,1.56389e-06,19.0
172,164,0.846154,16,gelu,0.281817,['grid'],1.46307,0.000583649,71,True,8.51626e-07,27.3
173,9,0.833333,16,gelu,0.237321,['vertical'],0.931028,1.04343e-05,86,True,1.61905e-07,53.6
174,26,0.833333,16,relu,0.37949,['kings'],3.41549,0.00236775,56,False,3.99055e-06,48.9
175,47,0.833333,16,gelu,0.529284,['cross'],9.97088,2.90518e-05,56,True,3.3104e-07,67.3
176,50,0.833333,16,relu,0.420869,['horizontal'],4.58754,1.30377e-05,66,False,1.30433e-07,66.9
177,40,0.820513,16,relu,0.302018,['kings'],6.09118,0.00131662,81,False,3.05479e-08,59.0
178,57,0.820513,16,gelu,0.656249,['grid'],1.5694,0.001682,61,True,2.37637e-07,160.1
179,110,0.820513,16,gelu,0.582261,['kings'],1.36191,2.00963e-05,66,True,2.96745e-07,32.8
180,10,0.807692,16,relu,0.0109164,['star'],2.49625,0.00206066,61,True,9.94434e-05,34.6
181,102,0.756410,16,gelu,0.402931,['kings'],0.559244,7.33185e-06,86,True,8.38603e-07,31.8
182,1,0.743590,32,relu,0.675942,['chain'],6.07545,2.37768e-05,16,False,1.70707e-08,38.5
183,75,0.743590,16,gelu,0.240657,['kings'],1.12668,1.29656e-06,81,True,5.80105e-06,31.6
