rank,trial,value,dataset.batch_size,model.activation,model.dropout,model.kernel_topology_names,optim.grad_clip,optim.lr,optim.patience,optim.use_scheduler,optim.weight_decay,duration_s
191,91,0.641026,16,gelu,0.485955,"['grid', 'chain', 'horizontal', 'ring']",1.00791,0.00029733,76,False,2.48282e-05,54.6
192,1,0.423077,64,gelu,0.41469,"['grid', 'chain', 'horizontal', 'ring']",4.5607,4.623e-07,76,False,6.78905e-07,20.8
193,55,0.423077,64,gelu,0.60055,"['grid', 'chain', 'horizontal', 'ring']",4.06617,0.000243695,66,False,2.47313e-07,26.8
194,179,0.307692,16,relu,0.383903,"['grid', 'chain', 'horizontal', 'kings']",6.34798,2.80678e-08,96,True,9.27644e-08,39.7
195,2,0.282051,64,gelu,0.463766,"['grid', 'chain', 'horizontal', 'kings']",4.95177,3.22415e-06,1,True,4.0756e-08,1.5
196,0,0.269231,64,relu,0.678937,"['grid', 'chain', 'horizontal', 'vertical']",8.66176,7.74476e-08,61,True,1.95172e-08,18.9
197,3,0.269231,64,relu,0.580116,"['grid', 'chain', 'horizontal', 'vertical']",0.452273,3.19386e-08,31,True,9.54804e-08,9.4
198,5,0.256410,64,relu,0.365913,"['grid', 'chain', 'horizontal', 'ring']",7.60785,4.80357e-08,56,True,3.68319e-05,16.4
199,9,0.256410,64,relu,0.0632028,"['grid', 'chain', 'horizontal', 'vertical']",3.67783,2.26094e-07,61,True,4.37604e-05,18.3
200,26,0.243590,16,gelu,0.583369,"['grid', 'chain', 'horizontal', 'cross']",4.35422,1.00345e-08,51,True,1.1798e-07,21.3
