rank,trial,value,dataset.batch_size,model.activation,model.dropout,model.kernel_topology_names,optim.grad_clip,optim.lr,optim.patience,optim.use_scheduler,optim.weight_decay,duration_s
106,90,0.967557,16,gelu,0.647487,['vertical'],5.37102,0.000445773,91,True,4.25959e-06,147.4
107,102,0.967557,16,gelu,0.466782,['kings'],4.41615,0.000205018,76,True,2.24344e-06,130.6
108,119,0.967557,16,gelu,0.511972,['horizontal'],2.62573,0.000556105,46,False,1.23487e-06,101.7
109,120,0.967557,16,gelu,0.433202,['ring'],1.73977,0.000342151,41,True,6.44803e-07,85.9
110,123,0.967557,16,gelu,0.382748,['horizontal'],2.07416,0.000441948,91,True,0.000658519,146.8
111,126,0.967557,16,gelu,0.403422,['kings'],0.684414,0.000233714,91,True,4.0402e-07,138.6
112,134,0.967557,16,gelu,0.307158,['vertical'],0.788042,0.000570906,86,True,6.50831e-06,131.9
113,140,0.967557,16,gelu,0.321849,['chain'],5.52219,0.000180535,76,True,2.5422e-06,134.5
114,11,0.965649,16,gelu,0.180119,['kings'],0.13147,0.00078523,96,True,3.06041e-05,224.9
115,14,0.965649,16,gelu,0.558242,['kings'],4.16031,0.000134554,66,True,2.04444e-06,222.8
116,24,0.965649,16,gelu,0.160781,['horizontal'],0.609686,0.000100756,31,True,6.66411e-06,63.4
117,31,0.965649,16,gelu,0.0573458,['horizontal'],1.67255,0.00023993,71,True,1.07341e-06,108.8
118,38,0.965649,32,relu,0.279452,['vertical'],5.63612,0.00483635,96,False,2.52128e-08,91.5
119,41,0.965649,16,gelu,0.040538,['horizontal'],2.64344,0.0002543,46,True,7.09226e-07,72.6
120,46,0.965649,16,gelu,0.244725,['horizontal'],3.6901,0.00212776,81,True,2.93362e-06,122.1
121,49,0.965649,16,relu,0.318202,['kings'],0.08631,5.09743e-05,91,False,0.000467847,138.9
122,50,0.965649,16,relu,0.490622,['kings'],8.35857,1.5437e-05,81,False,1.31001e-05,138.5
123,51,0.965649,16,relu,0.0842091,['ring'],2.28434,0.000195241,66,False,1.46651e-06,106.6
124,54,0.965649,16,gelu,0.181144,['kings'],4.33261,0.00295279,36,False,2.20671e-06,57.0
125,57,0.965649,16,gelu,0.209804,['kings'],1.94913,0.000625001,21,False,1.54891e-07,39.4
126,74,0.965649,16,gelu,0.314166,['kings'],1.40297,0.000264183,76,True,4.02886e-06,123.9
127,75,0.965649,16,gelu,0.478243,['star'],0.920837,5.67046e-05,46,True,2.32051e-07,148.1
128,77,0.965649,32,gelu,0.102537,['cross'],6.34406,0.000991178,81,True,1.22851e-06,84.2
129,108,0.965649,64,gelu,0.15985,['ring'],4.26156,0.000462333,71,False,1.12346e-06,59.2
130,117,0.965649,16,gelu,0.492205,['horizontal'],1.51653,0.000135334,36,True,8.38999e-07,103.1
131,138,0.965649,32,gelu,0.44133,['vertical'],1.68357,0.000292582,46,False,1.81614e-06,70.2
132,139,0.965649,16,gelu,0.632071,['horizontal'],1.08576,6.64664e-05,81,True,2.78483e-07,145.7
133,1,0.963740,32,relu,0.675942,['chain'],6.07545,2.37768e-05,16,False,1.70707e-08,157.4
134,21,0.963740,16,gelu,0.00503996,['horizontal'],1.91215,7.97224e-05,61,True,9.31042e-07,374.9
135,22,0.963740,16,gelu,0.107477,['horizontal'],3.15127,0.000655754,76,True,1.77981e-06,376.0
136,23,0.963740,16,gelu,0.0663934,['kings'],1.64814,0.00398812,66,True,4.8416e-07,14332.3
137,28,0.963740,64,gelu,0.149345,['grid'],7.81178,0.00457381,56,True,1.89074e-07,48.2
138,39,0.963740,16,relu,0.376728,['cross'],3.34413,0.00141159,26,False,1.20948e-07,70.2
139,67,0.963740,16,gelu,0.638452,['vertical'],1.06093,8.07438e-05,71,True,0.00015261,139.4
140,70,0.963740,64,relu,0.224345,['cross'],0.0226379,0.00154402,41,True,8.60222e-06,34.1
141,87,0.963740,16,gelu,0.520488,['ring'],5.64354,2.13828e-05,96,False,3.38104e-06,141.2
142,95,0.963740,32,gelu,0.694162,['cross'],5.85668,0.000909685,71,True,1.07689e-06,100.4
143,97,0.963740,16,relu,0.616964,['kings'],3.56582,0.00184753,86,False,8.65709e-06,135.8
144,98,0.963740,16,gelu,0.625964,['kings'],3.95394,0.000371384,41,False,7.72987e-06,90.7
145,103,0.963740,16,gelu,0.659801,['grid'],5.06443,0.000328444,91,False,1.37684e-05,140.3
146,106,0.963740,16,gelu,0.607151,['kings'],3.71565,0.000145945,66,True,1.06259e-05,151.5
147,124,0.963740,16,gelu,0.290721,['cross'],0.973361,0.000101177,96,True,9.43868e-07,145.6
148,137,0.963740,16,gelu,0.651839,['cross'],1.3635,9.47496e-05,31,True,1.27583e-06,141.5
149,27,0.961832,16,gelu,0.328273,['horizontal'],5.0019,0.00158538,86,True,1.06377e-05,141.9
150,29,0.961832,32,gelu,0.388349,['horizontal'],2.83552,0.000314604,86,True,7.86924e-05,95.6
151,40,0.961832,16,relu,0.183073,['chain'],7.89048,1.88954e-05,56,False,3.14524e-07,134.7
152,45,0.961832,32,gelu,0.0293564,['horizontal'],9.3473,0.000792707,56,True,2.60901e-07,59.1
153,53,0.961832,16,relu,0.0167469,['kings'],0.574002,0.000373831,36,False,5.97074e-06,54.3
154,59,0.961832,16,gelu,0.0815901,['cross'],0.945435,4.9673e-06,16,False,1.06579e-06,141.0
155,61,0.961832,16,gelu,0.107805,['horizontal'],1.41997,0.000107753,61,True,1.8787e-06,106.2
156,66,0.961832,16,gelu,0.422437,['vertical'],0.277832,2.74638e-05,76,True,4.1263e-05,144.7
157,71,0.961832,16,gelu,0.0418569,['vertical'],2.04866,0.000193964,66,True,3.84655e-07,99.7
158,99,0.961832,16,gelu,0.680542,['kings'],4.66125,0.00118311,31,False,0.000258302,99.8
159,104,0.961832,16,gelu,0.664161,['star'],5.36338,8.02198e-05,46,True,6.98003e-07,140.3
160,118,0.961832,16,relu,0.22789,['horizontal'],2.30821,8.95538e-05,26,True,4.93585e-07,73.0
161,128,0.961832,16,gelu,0.0742331,['grid'],1.90131,0.00250311,61,True,2.70316e-06,93.6
162,129,0.961832,64,gelu,0.459536,['vertical'],1.37376,0.000157163,41,True,1.83276e-06,67.6
163,9,0.959924,16,gelu,0.237321,['vertical'],0.931028,1.04343e-05,86,True,1.61905e-07,232.7
164,10,0.959924,16,relu,0.0109164,['star'],2.49625,0.00206066,61,True,9.94434e-05,141.1
165,35,0.959924,32,relu,0.215743,['cross'],6.09627,3.01362e-06,41,False,4.18379e-06,90.1
166,36,0.959924,16,relu,0.287535,['cross'],4.93156,0.000472336,46,False,1.609e-05,80.7
167,44,0.959924,16,relu,0.143339,['vertical'],0.750739,0.00207109,71,True,5.93363e-07,115.1
168,64,0.959924,16,gelu,0.0729882,['horizontal'],2.68413,0.000735566,56,True,5.37997e-07,89.4
169,101,0.959924,16,gelu,0.59999,['ring'],4.13813,0.00012216,76,False,5.22104e-06,141.6
170,105,0.959924,16,gelu,0.191823,['vertical'],3.32865,0.000789216,36,False,3.65236e-06,73.9
171,159,0.959924,64,relu,0.156764,['ring'],5.88675,6.84763e-05,91,True,2.01504e-05,72.7
172,169,0.959924,32,gelu,0.204597,['ring'],6.75849,2.65721e-05,96,True,0.000259593,99.5
173,189,0.959924,16,gelu,0.194473,['ring'],6.31467,1.27235e-05,96,True,4.71221e-06,151.3
174,18,0.958015,16,relu,0.0892755,['grid'],3.56704,0.00316834,51,False,6.49474e-08,325.4
175,19,0.958015,64,gelu,0.258105,['cross'],5.72397,0.000523066,36,True,2.32666e-05,108.5
176,55,0.958015,16,gelu,0.138122,['kings'],1.60995,0.00101041,46,False,3.56429e-07,70.7
177,130,0.958015,16,gelu,0.368734,['ring'],3.98935,0.00170716,36,False,7.88105e-07,66.7
178,146,0.958015,16,relu,0.0683766,['vertical'],0.855404,0.000517124,71,False,2.25968e-06,105.5
179,2,0.956107,64,relu,0.41853,['cross'],9.69585,1.30523e-05,76,True,8.39986e-08,116.2
180,48,0.956107,64,relu,0.0939164,['kings'],1.43522,7.46972e-05,51,False,0.000903459,61.3
181,13,0.954198,16,gelu,0.294411,['grid'],2.18134,0.000273521,51,True,7.90975e-07,131.7
182,26,0.954198,16,relu,0.204166,['kings'],4.84819,0.000971825,86,False,2.4012e-06,122.6
183,56,0.954198,16,relu,0.12094,['star'],3.01894,9.32082e-06,41,False,7.23657e-07,134.0
184,79,0.954198,16,gelu,0.0214703,['horizontal'],1.64046,0.0032747,56,False,1.8964e-06,90.1
185,125,0.954198,16,gelu,0.0468546,['ring'],1.16234,0.000732316,86,True,2.21748e-06,124.5
186,72,0.952290,16,gelu,0.59774,['grid'],1.23646,0.000403487,71,True,1.5054e-06,132.3
187,170,0.952290,16,gelu,0.153588,['ring'],7.13556,4.35132e-06,91,True,5.81981e-05,147.9
188,42,0.950382,16,gelu,0.638852,['star'],4.53045,0.000142712,1,True,4.82133e-06,22.3
189,58,0.944656,64,gelu,0.00317995,['grid'],5.38748,0.00229221,31,False,0.00047619,28.2
190,20,0.929389,16,gelu,0.589093,['horizontal'],1.16286,1.5973e-06,76,True,0.000197912,460.9
191,149,0.929389,16,gelu,0.146449,['ring'],4.2877,1.33759e-06,86,True,1.57868e-05,142.0
192,17,0.906489,16,gelu,0.569796,['ring'],1.24249,9.44121e-07,41,True,4.50452e-07,479.5
193,69,0.772901,16,gelu,0.530245,['ring'],0.734439,3.5744e-07,81,True,1.02124e-07,140.6
194,5,0.742366,32,relu,0.443383,['ring'],2.89751,2.01332e-07,16,True,2.42605e-08,162.5
195,37,0.725191,64,relu,0.400008,['cross'],6.90502,9.59873e-08,31,False,1.44219e-06,69.6
196,7,0.625954,16,gelu,0.689955,['kings'],9.08266,1.96506e-08,21,False,2.47305e-07,210.9
197,3,0.530534,32,gelu,0.4948,['vertical'],7.72245,2.65988e-08,16,False,0.000859874,154.9
198,116,0.490458,32,gelu,0.337517,['horizontal'],2.0535,4.80429e-08,41,True,1.88553e-06,98.6
199,6,0.269084,64,gelu,0.660037,['horizontal'],4.17411,1.09552e-08,21,False,3.57879e-06,123.9
200,8,0.257634,32,gelu,0.451621,['chain'],6.77564,1.70756e-08,1,True,9.00461e-06,10.8
