rank,trial,value,dataset.batch_size,model.activation,model.dropout,optim.grad_clip,optim.lr,optim.patience,optim.use_scheduler,optim.weight_decay,duration_s
66,92,0.975191,32,gelu,0.68531,0.215089,0.00153093,80,True,9.07039e-06,103.8
67,101,0.975191,16,gelu,0.670322,1.354,0.000759034,80,True,3.80326e-05,167.2
68,119,0.975191,16,gelu,0.565483,0.978591,0.000556514,95,True,1.14285e-05,154.7
69,121,0.975191,16,gelu,0.674427,0.593003,0.000756381,80,True,7.48225e-06,158.5
70,122,0.975191,16,gelu,0.67031,0.857549,0.000443307,85,True,5.3569e-07,165.6
71,126,0.975191,16,gelu,0.644603,2.12034,0.00214611,80,True,2.47726e-05,160.8
72,137,0.975191,32,gelu,0.640616,1.55811,0.00459845,65,True,3.31004e-05,105.6
73,138,0.975191,16,gelu,0.594358,0.726143,0.000324009,75,True,5.99112e-06,158.9
74,139,0.975191,16,relu,0.622038,1.92926,0.00146782,70,False,7.84432e-06,154.0
75,145,0.975191,16,gelu,0.664491,0.651279,0.004878,75,True,2.18417e-05,166.9
76,162,0.975191,32,gelu,0.635729,2.69056,0.00114046,75,True,2.2695e-05,104.8
77,171,0.975191,16,gelu,0.669692,1.49103,0.000650121,70,True,6.53415e-06,162.5
78,183,0.975191,16,gelu,0.598128,8.92628,0.000941302,70,True,6.87543e-05,166.2
79,191,0.975191,16,gelu,0.656588,8.59378,0.000338989,65,False,2.79388e-05,169.3
80,195,0.975191,16,gelu,0.664315,8.8256,0.000598642,65,True,1.57164e-06,161.9
81,199,0.975191,32,gelu,0.639235,8.12488,0.000583671,60,True,3.65054e-05,108.6
82,1,0.973282,64,gelu,0.302362,1.81825,0.00055471,25,False,1.15264e-07,33.6
83,10,0.973282,64,gelu,0.635365,4.29977,0.00237353,95,False,6.85045e-06,74.8
84,30,0.973282,16,gelu,0.476321,5.78626,0.000237247,60,False,0.000237132,152.5
85,58,0.973282,16,gelu,0.50799,0.754436,0.00150914,90,True,0.000117599,166.6
86,61,0.973282,16,gelu,0.660025,1.54868,0.000761132,80,True,4.27303e-05,158.9
87,62,0.973282,16,gelu,0.674486,2.34875,0.000379809,80,True,2.81906e-05,164.2
88,66,0.973282,16,gelu,0.549293,1.78306,0.0016291,100,True,6.44332e-05,163.9
89,76,0.973282,16,gelu,0.599946,1.85108,0.00203294,75,True,9.80524e-05,161.5
90,81,0.973282,16,gelu,0.669502,1.45542,0.00127892,80,True,3.46844e-05,165.5
91,83,0.973282,16,gelu,0.58096,0.921312,0.000183373,90,True,4.01091e-05,164.6
92,87,0.973282,16,relu,0.624402,1.85279,0.000559102,80,True,1.08554e-05,157.7
93,91,0.973282,32,gelu,0.595794,1.17362,0.00247448,85,True,2.49117e-05,105.1
94,104,0.973282,16,gelu,0.624984,0.889313,0.000303781,85,True,1.52654e-05,163.7
95,128,0.973282,64,gelu,0.589978,0.611344,0.000960929,95,False,1.30535e-05,78.7
96,152,0.973282,16,gelu,0.697961,1.45639,0.000612642,70,True,1.00334e-05,160.5
97,160,0.973282,32,gelu,0.582082,1.63149,0.000744499,80,True,4.68544e-05,107.2
98,165,0.973282,16,gelu,0.543589,0.947743,0.00335537,80,True,1.74307e-05,161.7
99,167,0.973282,32,gelu,0.587465,0.475952,0.000918648,65,True,4.16509e-05,111.7
100,168,0.973282,16,relu,0.64594,1.32437,0.00203613,70,True,2.19461e-05,155.7
101,190,0.973282,16,gelu,0.617212,8.14791,0.00021009,70,False,2.06537e-06,169.4
102,193,0.973282,16,gelu,0.613645,8.93868,0.000302345,60,False,7.72099e-07,167.4
103,194,0.973282,16,gelu,0.638176,8.22123,0.000460685,65,False,5.85218e-07,165.3
104,29,0.971374,16,relu,0.561159,3.11489,0.000129514,65,True,3.06865e-08,150.5
105,32,0.971374,16,gelu,0.55818,1.97468,0.00130094,55,False,2.65022e-07,126.9
106,42,0.971374,32,relu,0.611655,7.95354,0.000386123,65,True,2.59533e-06,96.8
107,49,0.971374,32,gelu,0.663534,0.573383,0.00202958,80,True,1.20628e-05,101.1
108,52,0.971374,16,gelu,0.633238,0.0517736,0.00481253,55,True,7.25869e-05,158.7
109,56,0.971374,16,gelu,0.591001,7.68481,0.00259299,95,True,2.35889e-05,155.8
110,80,0.971374,32,gelu,0.675919,1.39623,0.000650144,60,True,6.03424e-06,112.0
111,93,0.971374,32,gelu,0.608399,0.766605,0.00321707,70,True,1.77648e-05,102.1
112,95,0.971374,64,gelu,0.570546,1.10004,0.00145289,90,True,3.41516e-05,80.1
113,97,0.971374,16,gelu,0.628285,0.157167,0.00482949,75,False,2.81036e-06,157.5
114,98,0.971374,16,gelu,0.538662,1.61496,0.000496237,80,True,2.0753e-05,156.6
115,112,0.971374,16,gelu,0.602242,0.39399,0.00201285,75,True,1.91213e-05,159.1
116,120,0.971374,16,gelu,0.625406,1.25937,0.00166513,90,True,6.76602e-06,158.3
117,125,0.971374,32,gelu,0.661479,1.37186,0.00067101,85,True,9.45968e-06,107.2
118,127,0.971374,16,relu,0.683169,4.55185,0.00025873,90,True,3.17814e-06,154.6
119,131,0.971374,16,gelu,0.607063,1.03725,0.00349244,75,True,1.78934e-05,158.2
120,136,0.971374,16,gelu,0.684001,1.05318,0.000497473,80,True,1.06355e-05,161.7
121,144,0.971374,16,gelu,0.576495,1.16934,0.00315267,80,True,3.63097e-05,169.7
122,151,0.971374,16,gelu,0.691154,1.72728,0.000550069,75,True,8.82753e-06,162.7
123,177,0.971374,32,gelu,0.64304,0.309101,0.000763099,75,True,1.76264e-05,106.0
124,192,0.971374,16,gelu,0.626812,9.53983,0.000147521,65,False,1.4436e-06,162.3
125,20,0.969466,64,gelu,0.379487,5.81546,0.000557601,45,False,6.51469e-07,47.8
126,23,0.969466,64,gelu,0.481722,1.05671,0.00012476,80,False,4.447e-05,73.9
127,24,0.969466,64,gelu,0.588504,2.40708,0.000541663,100,False,0.000575811,72.7
128,27,0.969466,64,gelu,0.15912,2.06088,0.0012536,35,False,2.80237e-05,37.4
129,36,0.969466,16,gelu,0.40891,1.72225,0.00182603,80,False,2.05459e-07,155.6
130,51,0.969466,16,gelu,0.684591,1.32132,0.00194395,75,True,1.49694e-05,156.9
131,68,0.969466,16,gelu,0.00827106,4.88541,0.00468577,85,True,5.07266e-06,136.1
132,86,0.969466,16,gelu,0.257396,2.25005,0.00249834,85,True,1.59987e-05,161.8
133,113,0.969466,16,gelu,0.351932,6.27253,0.00128834,70,True,4.61748e-06,147.9
134,117,0.969466,32,gelu,0.69777,1.82222,0.000199852,100,False,3.85185e-05,107.8
135,140,0.969466,64,gelu,0.673996,0.206022,0.000808137,90,True,7.23232e-05,79.8
136,146,0.969466,32,gelu,0.599133,0.810608,0.00173946,15,True,1.40962e-05,36.5
137,150,0.969466,16,relu,0.664943,2.32996,0.0014077,30,True,2.84663e-05,158.4
138,157,0.969466,64,gelu,0.614505,0.611537,0.00178224,65,True,1.26269e-05,78.1
139,173,0.969466,16,gelu,0.457152,1.02077,0.00102657,75,True,9.74913e-06,136.9
140,175,0.969466,16,gelu,0.611908,1.87558,0.00305227,80,True,2.64405e-05,162.9
141,176,0.969466,16,gelu,0.626978,1.62818,0.00165467,85,True,3.62196e-05,160.8
142,11,0.967557,64,gelu,0.647479,4.21263,0.00329748,95,False,1.04982e-05,74.5
143,19,0.967557,16,gelu,0.522297,0.685609,3.26366e-05,10,False,7.34264e-08,133.0
144,46,0.967557,32,relu,0.59064,3.76063,0.000896196,90,True,4.7751e-06,103.7
145,67,0.967557,16,gelu,0.635187,0.0722475,0.00244407,95,True,0.000148653,160.4
146,96,0.967557,32,relu,0.655493,5.41168,0.00103853,65,True,1.28997e-05,100.3
147,106,0.967557,64,relu,0.397589,1.21545,0.00160113,75,True,3.09225e-05,77.9
148,108,0.967557,32,gelu,0.581148,0.00854491,0.000643883,80,True,2.25911e-05,103.3
149,133,0.967557,16,gelu,0.620531,0.324628,0.00246399,80,True,4.53399e-05,158.3
150,141,0.967557,16,gelu,0.633753,0.340267,5.43309e-05,75,True,1.62362e-05,163.8
151,143,0.967557,16,gelu,0.613183,0.944004,0.00225074,80,True,1.17075e-05,174.9
152,147,0.967557,16,gelu,0.633364,4.02371,0.00114782,85,True,4.25492e-05,169.6
153,155,0.967557,16,gelu,0.626685,0.211963,0.000163163,75,True,3.26106e-05,162.1
154,169,0.967557,16,gelu,0.202526,0.740386,0.000659373,90,False,1.32713e-05,150.4
155,198,0.967557,16,gelu,0.625937,7.8899,0.00041362,70,False,2.11396e-05,163.8
156,13,0.965649,64,gelu,0.549322,1.62117,0.00025071,30,False,1.30128e-06,76.1
157,63,0.965649,16,gelu,0.579377,0.558334,0.000984097,90,True,8.55599e-05,162.5
158,73,0.965649,16,gelu,0.649309,0.878342,0.000180471,70,True,3.03029e-05,160.6
159,78,0.965649,32,gelu,0.64472,0.451057,0.00354627,70,True,1.32789e-05,105.2
160,109,0.965649,16,gelu,0.660569,8.39,0.00111131,70,True,1.0307e-06,159.3
161,188,0.965649,32,relu,0.643213,8.84745,0.000520612,60,True,1.37458e-05,112.3
162,197,0.965649,64,gelu,0.649426,8.46005,0.000286546,70,True,8.94524e-07,79.1
163,18,0.963740,32,gelu,0.174494,2.63559,0.000782261,60,False,1.33266e-06,78.2
164,31,0.963740,16,gelu,0.616279,1.02192,0.000466629,90,False,1.08583e-07,153.8
165,34,0.963740,16,relu,0.658524,2.09603,8.41766e-05,50,True,6.09528e-08,158.3
166,50,0.963740,32,relu,0.633668,0.854344,0.00355633,95,True,5.085e-05,97.6
167,156,0.963740,16,gelu,0.640894,1.27032,0.000408397,75,False,2.00494e-05,162.0
168,14,0.961832,64,gelu,0.290434,3.82017,0.000237875,10,False,2.07507e-05,36.3
169,25,0.961832,64,gelu,0.367444,1.24969,0.00495386,70,False,0.00021524,78.1
170,8,0.959924,64,gelu,0.220049,0.254191,9.52881e-06,20,False,1.37311e-06,72.3
171,43,0.959924,32,relu,0.654573,6.38594,8.50209e-05,85,True,7.64961e-07,102.1
172,89,0.959924,32,gelu,0.641553,9.3226,0.00416701,75,False,8.03298e-06,105.4
173,107,0.959924,16,gelu,0.642234,0.761607,0.00394147,85,False,9.63854e-06,167.3
174,116,0.959924,64,relu,0.682371,1.45231,9.76141e-05,85,True,2.14934e-06,73.3
175,16,0.958015,64,gelu,0.510708,0.408041,0.000113056,85,False,1.57524e-07,77.9
176,17,0.958015,64,gelu,0.320781,1.54433,4.67461e-05,40,False,1.09948e-08,75.7
177,21,0.956107,64,gelu,0.603799,3.44174,0.00119517,90,False,3.83666e-06,74.9
178,33,0.956107,32,gelu,0.306528,0.0292588,2.5656e-05,75,False,4.62131e-08,102.9
179,38,0.956107,32,gelu,0.487121,3.11393,1.48002e-05,70,True,2.24895e-06,101.3
180,149,0.956107,32,gelu,0.56249,1.24429,9.54226e-06,60,True,5.66851e-05,110.0
181,4,0.954198,64,relu,0.41853,9.69585,1.30523e-05,80,True,8.39986e-08,70.3
182,5,0.954198,16,relu,0.098647,8.28738,1.64082e-06,40,False,2.27376e-07,146.1
183,26,0.954198,64,gelu,0.694257,0.271308,4.29657e-05,85,False,4.90995e-07,72.7
184,129,0.954198,32,gelu,0.64964,7.38862,1.78793e-05,45,True,3.04253e-05,104.4
185,142,0.952290,16,gelu,0.651353,0.00479609,0.00282059,70,True,2.50077e-05,158.8
186,45,0.950382,32,gelu,0.456663,9.10854,5.42442e-06,65,True,3.69321e-07,105.4
187,35,0.942748,64,relu,0.435478,1.07789,3.22786e-06,20,False,1.24281e-08,75.6
188,3,0.937023,16,relu,0.024072,6.84233,5.44484e-07,50,False,3.07865e-08,142.0
189,2,0.935115,32,relu,0.425281,1.99674,3.9731e-06,55,True,8.43101e-05,95.1
190,102,0.929389,16,gelu,0.677875,1.02504,2.70286e-06,80,True,4.57188e-05,164.4
191,0,0.923664,64,relu,0.0406585,7.31994,1.36299e-06,65,True,0.000566985,77.8
192,12,0.860687,64,gelu,0.689418,4.87051,0.00346584,100,False,6.23964e-06,76.8
193,7,0.854962,32,gelu,0.083716,7.29606,5.91942e-07,70,True,4.22587e-07,95.7
194,77,0.786260,64,gelu,0.689223,0.649701,9.22256e-07,95,True,1.69583e-06,75.7
195,105,0.759542,16,gelu,0.6087,3.45661,2.82597e-07,80,True,0.000129644,161.7
196,70,0.744275,64,relu,0.0741786,0.372835,2.62033e-08,65,True,0.000375279,73.9
197,9,0.742366,32,relu,0.443383,2.89751,2.01332e-07,25,True,2.42605e-08,95.3
198,44,0.698473,32,relu,0.537129,5.0783,1.02829e-07,50,True,1.18906e-07,102.1
199,6,0.446565,16,gelu,0.250926,7.06857,1.07515e-08,75,True,0.000119483,144.5
200,40,0.314885,32,relu,0.573523,9.99152,1.05762e-08,60,True,3.31205e-07,99.6
