rank,trial,value,dataset.batch_size,model.activation,model.dropout,model.kernel_topology_names,optim.grad_clip,optim.lr,optim.patience,optim.use_scheduler,optim.weight_decay,duration_s
85,180,0.923077,16,gelu,0.608428,"['grid', 'chain', 'horizontal', 'cross']",7.01942,0.00110887,46,True,6.03273e-08,47.7
86,182,0.923077,64,relu,0.567239,"['grid', 'chain', 'horizontal', 'ring']",6.28565,0.000434389,41,True,1.21194e-07,42.1
87,185,0.923077,64,relu,0.583872,"['grid', 'chain', 'horizontal', 'ring']",0.720829,0.000241312,36,True,2.4379e-07,41.4
88,192,0.923077,64,relu,0.578142,"['grid', 'chain', 'horizontal', 'ring']",6.16552,0.000590379,46,True,8.32722e-08,41.2
89,193,0.923077,64,relu,0.635496,"['grid', 'chain', 'horizontal', 'ring']",6.03281,0.000367475,41,True,1.83312e-08,41.1
90,195,0.923077,64,relu,0.564838,"['grid', 'chain', 'horizontal', 'vertical']",5.83362,0.00137074,46,True,3.02622e-08,36.2
91,196,0.923077,64,relu,0.659157,"['grid', 'chain', 'horizontal', 'ring']",5.41073,0.000474549,51,True,1.54888e-07,40.7
92,199,0.923077,64,relu,0.645506,"['grid', 'chain', 'horizontal', 'ring']",6.93954,0.00116621,46,True,5.23293e-08,41.1
93,14,0.910256,16,gelu,0.237288,"['grid', 'chain', 'horizontal', 'star']",1.95929,3.39201e-05,16,False,0.000899653,52.8
94,25,0.910256,32,gelu,0.438786,"['grid', 'chain', 'horizontal', 'kings']",3.73566,0.00021405,36,False,1.07891e-05,37.6
95,27,0.910256,32,gelu,0.323994,"['grid', 'chain', 'horizontal', 'star']",6.08372,0.0013856,26,False,3.29946e-07,26.7
96,29,0.910256,64,gelu,0.661286,"['grid', 'chain', 'horizontal', 'cross']",5.85327,0.00211867,51,True,0.000117136,41.3
97,32,0.910256,32,gelu,0.325503,"['grid', 'chain', 'horizontal', 'star']",0.0747901,6.09986e-05,21,False,1.58928e-06,45.5
98,43,0.910256,64,relu,0.553803,"['grid', 'chain', 'horizontal', 'ring']",6.60929,0.000412652,61,True,1.1128e-08,40.9
99,44,0.910256,64,relu,0.535974,"['grid', 'chain', 'horizontal', 'ring']",7.66321,0.00100261,36,True,2.85683e-08,33.4
100,47,0.910256,64,relu,0.678967,"['grid', 'chain', 'horizontal', 'ring']",9.38335,0.00197869,56,True,1.72839e-07,41.3
101,51,0.910256,64,relu,0.534609,"['grid', 'chain', 'horizontal', 'ring']",6.31933,0.000527817,41,True,1.01774e-08,36.5
102,57,0.910256,64,gelu,0.61301,"['grid', 'chain', 'horizontal', 'ring']",7.77058,0.000272689,41,True,1.61419e-08,38.6
103,64,0.910256,64,relu,0.577112,"['grid', 'chain', 'horizontal', 'kings']",5.33239,0.000440314,31,True,1.66245e-07,41.3
104,68,0.910256,64,gelu,0.490834,"['grid', 'chain', 'horizontal', 'vertical']",2.57903,0.00353864,36,False,2.49992e-07,32.0
105,78,0.910256,64,relu,0.405609,"['grid', 'chain', 'horizontal', 'cross']",5.31221,0.00100678,51,False,8.83366e-07,34.1
106,92,0.910256,64,relu,0.45625,"['grid', 'chain', 'horizontal', 'ring']",5.87183,0.000586976,51,True,4.6965e-07,39.1
107,107,0.910256,16,relu,0.698569,"['grid', 'chain', 'horizontal', 'ring']",6.9041,0.00112005,26,True,1.14192e-08,54.6
108,108,0.910256,64,gelu,0.50927,"['grid', 'chain', 'horizontal', 'cross']",5.71179,0.00023787,36,True,7.50816e-08,40.8
109,112,0.910256,64,relu,0.672259,"['grid', 'chain', 'horizontal', 'cross']",6.48113,0.00073556,36,True,1.04334e-07,41.1
110,126,0.910256,64,relu,0.479437,"['grid', 'chain', 'horizontal', 'vertical']",4.42108,0.00104507,36,True,2.86116e-08,33.2
111,131,0.910256,64,relu,0.641043,"['grid', 'chain', 'horizontal', 'ring']",2.13069,0.000373768,36,True,3.17463e-08,40.7
112,134,0.910256,64,relu,0.614291,"['grid', 'chain', 'horizontal', 'ring']",6.93638,0.000455073,41,True,3.14365e-07,40.8
113,138,0.910256,64,gelu,0.62994,"['grid', 'chain', 'horizontal', 'ring']",5.53267,0.00142833,36,True,4.86097e-08,32.6
114,150,0.910256,16,relu,0.400235,"['grid', 'chain', 'horizontal', 'cross']",7.53629,0.00029296,41,False,1.01032e-08,44.0
115,156,0.910256,64,relu,0.318865,"['grid', 'chain', 'horizontal', 'star']",5.69092,0.00213396,36,True,2.10505e-07,26.0
