rank,trial,value,dataset.batch_size,model.activation,model.dropout,optim.grad_clip,optim.lr,optim.patience,optim.use_scheduler,optim.weight_decay,duration_s
114,44,0.967557,64,gelu,0.472596,5.43566,0.00483521,25,True,1.47674e-06,94.3
115,59,0.967557,32,gelu,0.39522,3.08812,0.00267478,40,True,1.97113e-06,87.9
116,70,0.967557,16,gelu,0.376595,3.42802,0.000702282,35,True,0.000136069,97.4
117,77,0.967557,16,gelu,0.299849,1.65724,0.000552056,45,True,6.08444e-05,132.1
118,85,0.967557,16,gelu,0.385624,2.00151,0.00119242,60,True,0.000164826,183.9
119,107,0.967557,16,gelu,0.384956,3.30423,0.00132571,60,False,0.000155535,196.0
120,115,0.967557,16,gelu,0.458199,3.51913,0.000942796,65,True,0.000378006,235.5
121,122,0.967557,16,gelu,0.557448,3.70617,0.00358782,65,True,0.00053837,207.3
122,123,0.967557,16,gelu,0.41996,3.18083,0.00181294,35,True,0.000434076,101.2
123,135,0.967557,16,gelu,0.342218,2.41693,0.00209702,40,True,0.000477874,190.9
124,146,0.967557,16,gelu,0.396403,1.89873,0.000166491,45,False,0.000203327,164.0
125,157,0.967557,32,gelu,0.4383,9.81679,0.00199042,55,True,0.000994996,140.3
126,170,0.967557,16,gelu,0.33729,9.25214,5.71682e-05,75,True,0.000166736,205.9
127,28,0.965649,16,gelu,0.390262,6.06939,7.77079e-05,30,False,4.6367e-05,131.2
128,46,0.965649,32,gelu,0.305044,7.38549,0.00105891,45,False,8.90252e-08,85.7
129,57,0.965649,16,gelu,0.290004,6.29448,0.000452643,30,False,2.31528e-07,76.8
130,64,0.965649,16,gelu,0.499074,2.77185,0.00485259,55,True,0.000982037,223.2
131,100,0.965649,16,gelu,0.256121,4.0555,0.000919428,40,True,0.000105578,113.6
132,117,0.965649,16,gelu,0.367621,2.56463,0.00307725,70,False,0.000698009,252.4
133,121,0.965649,16,gelu,0.57462,3.34927,0.00114941,35,True,1.49788e-05,120.9
134,136,0.965649,64,gelu,0.40961,3.82116,0.00306206,60,True,4.20214e-05,87.8
135,145,0.965649,16,gelu,0.376993,4.18776,0.000618996,55,True,0.000304125,151.9
136,11,0.963740,16,gelu,0.208238,9.91732,0.000292336,35,False,1.96332e-07,95.9
137,13,0.963740,64,gelu,0.31958,0.217572,0.000189568,30,False,1.47207e-08,96.3
138,34,0.963740,16,gelu,0.459735,3.20675,0.00151904,20,False,0.000870629,84.1
139,42,0.963740,32,gelu,0.33552,9.29223,3.56035e-05,25,True,0.000103338,161.1
140,51,0.963740,16,gelu,0.18278,1.36729,0.000282301,15,False,2.27543e-06,50.8
141,56,0.963740,64,gelu,0.190365,5.43639,0.000250297,10,False,0.000131222,26.7
142,97,0.963740,16,gelu,0.32182,4.19296,0.00171497,35,False,0.000488514,144.3
143,112,0.963740,16,gelu,0.348382,5.71606,0.00142595,80,True,0.000538192,219.2
144,116,0.963740,16,gelu,0.331692,4.04241,0.000328576,75,True,6.83908e-05,211.4
145,140,0.963740,16,gelu,0.389193,2.8438,0.000848465,65,True,0.000244476,157.0
146,141,0.963740,16,gelu,0.332604,3.04999,0.00161202,45,True,1.33174e-07,108.7
147,156,0.963740,32,relu,0.375537,9.39088,0.00273366,60,True,0.000230249,140.4
148,167,0.963740,64,gelu,0.308352,3.69109,0.0017426,35,True,0.000528125,65.5
149,173,0.963740,16,gelu,0.321884,3.0968,0.000897632,35,True,0.000592259,96.7
150,192,0.963740,32,gelu,0.396156,5.62632,0.00122743,35,True,8.84268e-08,75.9
151,15,0.961832,64,gelu,0.147191,0.685623,8.30045e-05,40,False,1.28563e-08,108.6
152,22,0.961832,16,gelu,0.329196,9.93843,0.00188584,20,False,6.68304e-07,64.4
153,76,0.961832,16,gelu,0.443444,4.6129,0.00195612,40,True,0.000167293,125.8
154,95,0.961832,64,gelu,0.363074,4.36788,0.000753585,85,False,0.000235075,144.5
155,98,0.961832,16,gelu,0.377166,2.95099,0.00296714,30,True,2.38983e-05,98.2
156,137,0.961832,16,gelu,0.0643235,4.73257,1.64094e-05,25,False,0.000658244,153.8
157,163,0.961832,16,gelu,0.368762,2.93184,0.000959926,50,True,0.000650849,174.8
158,177,0.961832,16,gelu,0.382505,3.30206,0.000726847,35,True,0.000324044,104.2
159,178,0.961832,16,gelu,0.390606,5.95622,0.00104719,70,False,0.000695311,217.2
160,183,0.961832,16,gelu,0.368888,5.2685,0.00137137,35,True,0.000767624,112.5
161,191,0.961832,32,gelu,0.408665,6.12389,0.00230077,50,True,0.000997521,115.4
162,1,0.959924,64,gelu,0.302362,1.81825,0.00055471,25,False,1.15264e-07,68.5
163,35,0.959924,16,relu,0.394553,5.06568,3.22786e-06,15,False,6.22909e-05,191.1
164,55,0.959924,16,gelu,0.358609,4.68176,2.71111e-06,15,False,5.85423e-06,210.6
165,94,0.959924,16,gelu,0.283868,4.86956,0.00198828,75,True,0.000748343,232.1
166,5,0.958015,16,relu,0.098647,8.28738,1.64082e-06,40,False,2.27376e-07,190.9
167,10,0.958015,64,gelu,0.635365,4.29977,0.00237353,95,False,6.85045e-06,114.6
168,12,0.958015,16,gelu,0.241986,5.10725,0.000707724,10,False,1.93067e-06,32.4
169,14,0.958015,16,gelu,0.53673,4.97085,7.71109e-05,40,False,1.76827e-08,194.1
170,29,0.958015,16,relu,0.56395,9.08775,5.16039e-06,20,True,0.000740659,193.0
171,41,0.958015,32,gelu,0.422592,8.69988,1.16017e-05,15,True,1.49401e-07,163.2
172,131,0.958015,16,gelu,0.316688,3.40137,0.00151967,40,True,0.000838287,108.2
173,149,0.958015,32,gelu,0.364605,9.52827,9.54226e-06,50,True,5.00966e-07,142.5
174,4,0.956107,64,relu,0.41853,9.69585,1.30523e-05,80,True,8.39986e-08,123.9
175,27,0.956107,16,gelu,0.475411,3.88915,0.00109906,60,False,0.000228296,201.1
176,52,0.954198,16,gelu,0.241641,4.70116,0.000137834,10,False,1.16842e-06,49.6
177,109,0.954198,64,relu,0.525377,2.10341,0.00399267,80,False,0.000258232,130.3
178,120,0.954198,16,gelu,0.516042,4.33362,0.00227184,30,False,0.000196982,143.1
179,198,0.954198,64,gelu,0.381043,4.08877,5.84036e-06,80,False,0.000440057,129.0
180,2,0.952290,32,relu,0.425281,1.99674,3.9731e-06,55,True,8.43101e-05,134.0
181,48,0.952290,64,relu,0.439322,4.2668,6.45387e-06,25,False,3.12701e-05,120.2
182,8,0.950382,64,gelu,0.220049,0.254191,9.52881e-06,20,False,1.37311e-06,124.0
183,20,0.950382,16,gelu,0.529366,8.44437,2.71629e-05,50,False,3.54504e-05,196.9
184,3,0.948473,16,relu,0.024072,6.84233,5.44484e-07,50,False,3.07865e-08,192.3
185,26,0.946565,32,gelu,0.650436,6.01967,1.905e-05,45,False,0.000198843,138.8
186,18,0.942748,16,gelu,0.155996,8.91179,0.00359676,10,False,9.42685e-06,28.1
187,179,0.940840,16,relu,0.351866,3.66269,0.0030962,40,True,0.000269973,121.9
188,158,0.938931,32,gelu,0.410365,8.50679,2.19499e-06,20,True,0.00030124,146.8
189,0,0.935115,64,relu,0.0406585,7.31994,1.36299e-06,65,True,0.000566985,129.8
190,84,0.925573,16,gelu,0.362041,1.74135,8.34211e-07,55,True,4.30251e-08,247.6
191,7,0.919847,32,gelu,0.083716,7.29606,5.91942e-07,70,True,4.22587e-07,136.1
192,168,0.902672,16,gelu,0.605782,3.91959,0.00478004,85,False,0.000808427,222.5
193,150,0.885496,32,gelu,0.418354,9.01371,0.00222458,80,False,0.000567787,143.6
194,188,0.879771,32,gelu,0.360313,2.93963,0.0037387,55,False,0.000767643,157.8
195,105,0.875954,16,gelu,0.39068,3.21433,2.82597e-07,65,True,0.000603682,232.2
196,9,0.812977,32,relu,0.443383,2.89751,2.01332e-07,25,True,2.42605e-08,140.6
197,30,0.807252,32,gelu,0.278819,6.63522,6.88153e-08,35,False,2.8642e-06,142.2
198,90,0.742366,16,relu,0.299227,0.000734127,0.00129559,70,True,0.000989084,174.6
199,79,0.729008,64,gelu,0.470186,0.999317,1.47498e-08,30,True,0.000936246,137.7
200,6,0.618321,16,gelu,0.250926,7.06857,1.07515e-08,75,True,0.000119483,192.1
